lat,lng
47.71507756,26.28286973
47.71576243,26.28279745
47.71675296,26.28283738
47.71724939,26.28279701
47.71789149,26.28297889
47.71844687,26.28307892
47.71912601,26.28341854
47.71900135,26.28358054
47.71636377,26.28547899
47.71607091,26.2862597
47.71595916,26.28672672
47.71597418,26.28691035
47.71601851,26.28714313
47.71592136,26.28731771
47.71408382,26.28947308
47.71333536,26.29028301
47.71278913,26.29069016
47.71262157,26.29056334
47.71238576,26.29037348
47.71135361,26.29113871
47.7111967,26.2927408
47.71092299,26.2956463
47.71080621,26.29694972
47.71070049,26.29736336
47.71005261,26.2977887
47.70903437,26.29834939
47.70854499,26.29884459
47.70755493,26.29970448
47.70718496,26.30012083
47.70635195,26.30136081
47.70563903,26.30296218
47.70482627,26.30482971
47.70447831,26.30573593
47.70332728,26.30787011
47.70306268,26.30851623
47.70284187,26.30940999
47.70271804,26.30969845
47.70271641,26.30984284
47.70283736,26.31007483
47.70297577,26.31039092
47.70296469,26.31068921
47.70268772,26.31127116
47.7015663,26.31337163
47.70022179,26.31590497
47.69870191,26.31878105
47.69239251,26.31682406
47.69088652,26.31655106
47.6910145,26.31701908
47.69109448,26.31754958
47.69111494,26.31802131
47.69106203,26.31851667
47.69115952,26.31939784
47.69123169,26.31985812
47.69121533,26.32016336
47.69129226,26.32096124
47.69137728,26.32167699
