Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2013-06-06T00:00:00.0/2013-06-07T00:00:00.0,11508.0303,8342.1738,6230.4097,2111.7634,9104.7920,6682.4771,3390.7996,3291.8015,4850.5972,0.8868
2013-06-07T00:00:00.0/2013-06-08T00:00:00.0,11522.7227,8419.7686,6513.1523,1906.6162,9588.2998,7918.2607,6120.5869,1797.6736,8511.4922,0.9257
2013-06-08T00:00:00.0/2013-06-09T00:00:00.0,11536.2949,8239.4277,5949.1465,2290.2817,8664.8369,6145.9990,2801.4368,3344.9478,3813.2993,0.9778
2013-06-09T00:00:00.0/2013-06-10T00:00:00.0,11548.7275,8409.2197,6579.6387,1829.5808,9762.3379,7072.0708,4229.1216,2844.3093,6205.1484,0.9882
2013-06-10T00:00:00.0/2013-06-11T00:00:00.0,11560.0098,8235.9932,6093.7480,2142.2454,8884.0947,6816.4224,4995.8315,1820.7784,6760.3931,0.9882
2013-06-11T00:00:00.0/2013-06-12T00:00:00.0,11570.1787,8090.1597,5594.1250,2496.0347,7914.6543,4284.9990,1455.5642,2835.9873,2366.7595,0.9882
2013-06-12T00:00:00.0/2013-06-13T00:00:00.0,11579.2236,7857.8799,4959.8110,2898.0688,6955.8301,3194.8391,602.6158,2592.8872,904.0218,0.9667
2013-06-13T00:00:00.0/2013-06-14T00:00:00.0,11587.1270,8404.6660,6567.1860,1837.4802,9679.4072,6154.6216,3667.8340,2487.2014,4804.5073,0.9764
2013-06-14T00:00:00.0/2013-06-15T00:00:00.0,11593.8672,8313.0771,6294.4609,2018.6168,9154.5273,7379.8218,5309.2065,2072.0669,6979.6509,0.9764
2013-06-15T00:00:00.0/2013-06-16T00:00:00.0,11599.4902,8440.8828,6726.9473,1713.9355,9990.4893,7912.7432,6072.6270,1840.1165,9005.1797,0.9875
2013-06-16T00:00:00.0/2013-06-17T00:00:00.0,11603.9551,8523.1123,6910.4424,1612.6693,10267.0166,8136.8066,6649.1499,1487.6567,9856.8311,0.9875
2013-06-17T00:00:00.0/2013-06-18T00:00:00.0,11607.2734,8516.3418,7008.5352,1507.8070,10463.0771,8063.7524,6570.1582,1493.5941,9672.0576,0.9875
2013-06-18T00:00:00.0/2013-06-19T00:00:00.0,11609.4814,8496.7090,7015.1587,1481.5509,10510.9287,8073.7319,6666.7334,1406.9996,9906.3213,0.9875
2013-06-19T00:00:00.0/2013-06-20T00:00:00.0,11610.5273,8494.5498,6950.3145,1544.2349,10340.8350,7945.5396,6309.1709,1636.3687,8959.8242,0.9861
2013-06-20T00:00:00.0/2013-06-21T00:00:00.0,11610.4102,8246.8652,6210.2314,2036.6343,9025.3223,7343.0044,5207.5684,2135.4370,7659.6162,0.9882
2013-06-21T00:00:00.0/2013-06-22T00:00:00.0,11609.1709,8439.8877,6620.7007,1819.1868,9683.6455,8034.5337,6418.9810,1615.5529,9426.5791,0.9569
2013-06-22T00:00:00.0/2013-06-23T00:00:00.0,11606.8359,8316.8340,6317.2017,1999.6316,9159.5781,7851.7500,6130.0693,1721.6805,8871.8057,0.9882
2013-06-23T00:00:00.0/2013-06-24T00:00:00.0,11603.3418,7823.1396,4884.7261,2938.4133,6761.4067,5961.3369,3517.2986,2447.0793,4697.9751,0.9854
2013-06-24T00:00:00.0/2013-06-25T00:00:00.0,11598.6895,7960.8784,5416.7539,2544.1248,7671.8506,6550.8423,3444.4399,3113.1565,4865.6528,0.9444
2013-06-25T00:00:00.0/2013-06-26T00:00:00.0,11592.9404,8235.7891,5948.6392,2287.1504,8727.2637,6491.8413,3885.2703,2608.8955,5140.5381,0.9861
2013-06-26T00:00:00.0/2013-06-27T00:00:00.0,11586.0576,8280.5459,6021.4746,2259.0715,8742.3066,3304.6802,730.3297,2575.0249,1074.2246,0.9861
2013-06-27T00:00:00.0/2013-06-28T00:00:00.0,11578.0264,7993.7734,5017.7354,2976.0386,7148.6860,2352.3232,344.6011,2014.9923,465.0768,0.9868
2013-06-28T00:00:00.0/2013-06-29T00:00:00.0,11568.9033,8357.5732,6254.0879,2103.4856,9110.0576,7206.1064,4932.7612,2273.4668,7191.2461,0.9896
2013-06-29T00:00:00.0/2013-06-30T00:00:00.0,11558.6289,8371.6182,6297.3643,2074.2539,9121.3027,6975.7876,4051.1152,2924.6809,5631.4395,0.9875
2013-06-30T00:00:00.0/2013-07-01T00:00:00.0,11547.2744,7751.9429,4496.8613,3255.0815,6244.1714,2136.7454,325.7795,1816.4521,406.8224,0.9875
2013-07-01T00:00:00.0/2013-07-02T00:00:00.0,11534.7725,8408.0479,6562.9541,1845.0933,9634.6514,7968.7349,6282.3516,1686.3831,9170.3213,0.9910
2013-07-02T00:00:00.0/2013-07-03T00:00:00.0,11521.1777,8559.7432,6886.0605,1673.6830,10233.7061,8194.6562,6656.6357,1538.0211,9679.6406,0.9701
2013-07-03T00:00:00.0/2013-07-04T00:00:00.0,11506.4756,8377.8965,6517.0000,1860.8964,9607.0889,7976.4336,6343.0762,1633.3573,9355.3945,0.9174
2013-07-04T00:00:00.0/2013-07-05T00:00:00.0,11490.6982,8395.2666,6671.5757,1723.6915,9837.3984,7988.1587,6432.4199,1555.7389,9374.1377,0.9903
2013-07-05T00:00:00.0/2013-07-06T00:00:00.0,11473.8027,7924.3311,5213.3623,2710.9690,7465.9541,5213.6157,2121.9673,3096.0613,2740.5615,0.9181
2013-07-06T00:00:00.0/2013-07-07T00:00:00.0,11455.7959,8062.3125,5775.2881,2287.0242,8292.1650,4947.1724,2643.4209,2303.7517,3380.4614,0.8979
2013-07-07T00:00:00.0/2013-07-08T00:00:00.0,11436.7598,8125.3936,6039.4888,2085.9050,8757.0146,5492.7285,2824.2224,2669.6492,4175.7637,0.4917
2013-07-08T00:00:00.0/2013-07-09T00:00:00.0,11416.5938,8030.1577,5636.8799,2393.2776,8156.5747,5932.4326,3722.6824,2209.9036,5048.2964,0.9826
2013-07-09T00:00:00.0/2013-07-10T00:00:00.0,11395.3896,8101.8125,5939.5161,2162.2966,8627.9121,5368.9497,2111.4944,3257.4556,2902.7083,0.9625
2013-07-10T00:00:00.0/2013-07-11T00:00:00.0,11373.0830,7895.1953,5281.3838,2613.8118,7594.0962,6208.5264,2728.4724,3485.8931,3530.9143,0.5264
2013-07-11T00:00:00.0/2013-07-12T00:00:00.0,11349.7920,8149.4712,6244.4067,1905.0645,9184.5928,7355.5674,5057.1978,2298.3699,7230.2861,0.9743
2013-07-12T00:00:00.0/2013-07-13T00:00:00.0,11325.3916,7848.0679,5460.3081,2387.7595,7875.6392,5343.8994,2985.8320,2358.5437,4298.3022,0.5278
2013-07-13T00:00:00.0/2013-07-14T00:00:00.0,11299.9795,7734.1558,5472.7905,2261.3652,7891.3794,7192.4517,5262.7803,1929.6715,7649.8623,0.8826
2013-07-14T00:00:00.0/2013-07-15T00:00:00.0,11273.5059,8024.1074,6111.1318,1912.9758,8934.6504,7518.0830,5669.9995,1848.0831,8270.2959,0.5715
2013-07-15T00:00:00.0/2013-07-16T00:00:00.0,11245.9990,8022.3682,6206.8779,1815.4902,9201.4102,7318.3008,5375.9277,1942.3729,7549.6553,0.9979
2013-07-16T00:00:00.0/2013-07-17T00:00:00.0,11217.5107,7590.3569,5044.1475,2546.2095,7309.1831,6357.0703,3725.5259,2631.5444,5609.1323,0.9986
2013-07-17T00:00:00.0/2013-07-18T00:00:00.0,11187.9834,8009.3926,6209.6650,1799.7277,9178.3203,7538.0596,5938.5605,1599.5021,8638.1123,0.9993
2013-07-18T00:00:00.0/2013-07-19T00:00:00.0,11157.4834,8056.8521,6452.5732,1604.2789,9643.6328,7343.1523,5446.2314,1896.9208,7859.8262,0.9993
2013-07-19T00:00:00.0/2013-07-20T00:00:00.0,11125.9590,7746.0322,5538.3330,2207.6990,8058.6865,7086.3232,5004.8608,2081.4624,7038.3179,1.0000
2013-07-20T00:00:00.0/2013-07-21T00:00:00.0,11093.4463,7793.2236,5626.9243,2166.2991,8232.6270,7290.8989,5430.1460,1860.7529,7860.0796,1.0000
2013-07-21T00:00:00.0/2013-07-22T00:00:00.0,11059.9873,7110.7266,3846.6345,3264.0920,5471.0942,5016.9102,2251.1074,2766.3271,2812.3835,1.0000
2013-07-22T00:00:00.0/2013-07-23T00:00:00.0,11025.5312,8075.9248,6558.3574,1517.5673,9941.2432,7563.1694,6097.4692,1465.7001,8851.2051,0.9917
2013-07-23T00:00:00.0/2013-07-24T00:00:00.0,10990.1123,8225.1963,7015.4561,1209.7401,10817.6572,7901.2051,6643.9482,1257.2570,10205.8594,0.9924
2013-07-24T00:00:00.0/2013-07-25T00:00:00.0,10953.7383,8001.9150,6456.8613,1545.0537,9763.4053,7557.1621,6034.3140,1522.8483,9201.4346,0.9931
2013-07-25T00:00:00.0/2013-07-26T00:00:00.0,10916.4170,7937.4087,6256.9424,1680.4667,9403.3975,7546.7812,6036.3301,1510.4512,9090.2422,0.9910
2013-07-26T00:00:00.0/2013-07-27T00:00:00.0,10878.1562,7741.1582,5889.0146,1852.1434,8809.6885,7210.2856,5509.7910,1700.4949,8018.7275,0.9924
2013-07-27T00:00:00.0/2013-07-28T00:00:00.0,10838.9648,7679.9771,5696.0054,1983.9716,8499.9209,7136.6250,5350.0781,1786.5466,7807.1040,0.9937
2013-07-28T00:00:00.0/2013-07-29T00:00:00.0,10798.8496,7812.9180,6223.5488,1589.3689,9469.4434,7402.7729,5951.4360,1451.3370,9082.3506,0.9951
2013-07-29T00:00:00.0/2013-07-30T00:00:00.0,10757.7930,7788.3223,6237.0762,1551.2463,9499.7305,7382.5083,5954.8389,1427.6696,9098.9395,0.9757
2013-07-30T00:00:00.0/2013-07-31T00:00:00.0,10715.8359,7401.7090,5195.6870,2206.0222,7700.1255,5208.2891,3048.8909,2162.0759,4698.1836,0.9979
2013-07-31T00:00:00.0/2013-08-01T00:00:00.0,10673.0156,7711.3799,6242.6304,1468.7498,9567.6973,5803.8525,3181.9053,2622.3726,5214.1714,0.9986
2013-08-01T00:00:00.0/2013-08-02T00:00:00.0,10629.3076,7706.7959,6057.5742,1649.2217,9243.8213,7032.6982,4973.1465,2059.5710,7660.9155,0.9993
2013-08-02T00:00:00.0/2013-08-03T00:00:00.0,10584.7188,7523.1763,5608.6104,1914.5656,8526.0508,7070.9849,5357.3750,1713.6099,8224.6426,1.0000
2013-08-03T00:00:00.0/2013-08-04T00:00:00.0,10539.2354,7849.5024,6714.3042,1135.1985,10554.7383,7521.7480,6322.1621,1199.5856,9957.0156,1.0000
2013-08-04T00:00:00.0/2013-08-05T00:00:00.0,10492.9316,7666.9043,6266.6714,1400.2329,9748.1572,7290.2368,5961.7793,1328.4573,9308.5957,1.0000
2013-08-05T00:00:00.0/2013-08-06T00:00:00.0,10445.7764,7583.1836,6114.9712,1468.2120,9459.3027,7188.7798,5822.0156,1366.7640,9018.4043,0.9917
2013-08-06T00:00:00.0/2013-08-07T00:00:00.0,10397.7510,7502.1777,6088.7754,1413.4021,9437.5615,6868.7578,5265.2261,1603.5317,8202.2080,0.9924
2013-08-07T00:00:00.0/2013-08-08T00:00:00.0,10348.9434,7406.3228,5771.3135,1635.0093,8875.2852,6986.8906,5516.8174,1470.0734,8525.3848,0.9910
2013-08-08T00:00:00.0/2013-08-09T00:00:00.0,10299.3135,7475.0947,5969.7637,1505.3312,9264.6270,7091.8779,5703.9868,1387.8915,8882.4160,0.9924
2013-08-09T00:00:00.0/2013-08-10T00:00:00.0,10248.8271,7429.9619,5892.1963,1537.7655,9159.1533,7047.0776,5639.8955,1407.1823,8801.9629,0.9951
2013-08-10T00:00:00.0/2013-08-11T00:00:00.0,10197.6182,7333.6758,5680.5928,1653.0828,8779.3008,6878.8882,5284.0942,1594.7942,8138.0376,0.9868
2013-08-11T00:00:00.0/2013-08-12T00:00:00.0,10145.5918,6718.0298,4080.5251,2637.5044,6116.1250,4349.0737,1613.8574,2736.8645,2041.1379,0.9965
2013-08-12T00:00:00.0/2013-08-13T00:00:00.0,10092.8408,6942.0479,4683.8955,2258.1521,7140.9146,6389.8350,4443.8696,1945.9652,6732.3906,0.9972
2013-08-13T00:00:00.0/2013-08-14T00:00:00.0,10039.2900,6953.2417,4756.2534,2196.9883,7255.6753,6483.3613,4613.4229,1869.9386,7096.0762,0.9979
2013-08-14T00:00:00.0/2013-08-15T00:00:00.0,9985.0400,6792.0635,4335.2036,2456.8604,6588.9004,4191.7881,1996.2338,2200.2957,3062.1790,0.9986
2013-08-15T00:00:00.0/2013-08-16T00:00:00.0,9930.0137,6835.5967,4629.1777,2206.4189,7064.5400,5116.9155,2832.8406,2284.3245,4114.9922,0.9993
2013-08-16T00:00:00.0/2013-08-17T00:00:00.0,9874.2773,6606.6338,4129.4917,2477.1423,6237.4937,3988.7158,1444.5515,2545.4126,2507.1936,0.9965
2013-08-17T00:00:00.0/2013-08-18T00:00:00.0,9817.8330,6962.7827,5228.2163,1734.5667,8186.4932,6305.2676,4520.5879,1784.7483,7013.2998,0.9910
2013-08-18T00:00:00.0/2013-08-19T00:00:00.0,9760.7217,6931.6934,5129.8315,1801.8621,8076.4614,6531.5464,4968.5142,1563.0321,7862.8770,0.8562
2013-08-19T00:00:00.0/2013-08-20T00:00:00.0,9702.8955,6943.1528,5258.8008,1684.3523,8332.2695,6562.0371,5077.5366,1484.5005,8082.7363,0.9819
2013-08-20T00:00:00.0/2013-08-21T00:00:00.0,9644.3838,6842.3022,5034.5273,1807.7750,7971.2925,6209.1611,4349.8154,1859.3461,7059.7505,0.9931
2013-08-21T00:00:00.0/2013-08-22T00:00:00.0,9585.2510,6837.1929,5097.8315,1739.3617,8086.1899,4971.9785,2187.6631,2784.3176,3584.5786,0.9937
2013-08-22T00:00:00.0/2013-08-23T00:00:00.0,9525.4258,6657.2812,4635.6914,2021.5895,7320.7876,5596.3721,3142.2502,2454.1218,4822.7847,0.9944
2013-08-23T00:00:00.0/2013-08-24T00:00:00.0,9464.9199,6396.0229,3987.1704,2408.8525,6220.4424,5609.7393,3298.7256,2311.3101,4877.7876,0.9958
2013-08-24T00:00:00.0/2013-08-25T00:00:00.0,9403.8701,6272.3540,3676.6741,2595.6799,5678.9009,2837.4495,605.1465,2235.8499,1156.5967,0.9924
2013-08-25T00:00:00.0/2013-08-26T00:00:00.0,9342.1631,6732.1528,5282.2715,1449.8813,8585.5146,6372.6855,5049.6523,1323.0334,8148.8804,0.9937
2013-08-26T00:00:00.0/2013-08-27T00:00:00.0,9279.8418,6325.9067,4119.5249,2206.3816,6500.1392,5863.2505,3983.3835,1879.8668,6214.4634,0.9958
2013-08-27T00:00:00.0/2013-08-28T00:00:00.0,9216.9678,6145.1685,3795.5222,2349.6465,5969.3101,2771.3208,578.6329,2194.3135,1064.1744,0.9972
2013-08-28T00:00:00.0/2013-08-29T00:00:00.0,9153.4795,5997.5928,3413.1326,2584.4602,5348.0752,1866.9601,188.8988,1688.8264,323.6843,0.9889
2013-08-29T00:00:00.0/2013-08-30T00:00:00.0,9089.4189,6714.0664,5773.4121,940.6542,9753.7686,5853.1797,4333.9858,1519.1942,7247.5210,0.9896
2013-08-30T00:00:00.0/2013-08-31T00:00:00.0,9024.7705,6457.6089,4945.2168,1512.3922,8192.0518,4544.0537,2537.2251,2006.9072,4022.5532,0.9910
2013-08-31T00:00:00.0/2013-09-01T00:00:00.0,8959.6631,6514.5420,5280.4570,1234.0851,8924.7900,5703.1650,4315.0938,1388.1610,6626.7798,0.9917
2013-09-01T00:00:00.0/2013-09-02T00:00:00.0,8893.9980,6508.0464,5324.7734,1183.2729,9053.4395,6205.1519,5068.5605,1136.5917,8465.2568,0.9924
2013-09-02T00:00:00.0/2013-09-03T00:00:00.0,8827.8193,6249.2817,4652.7935,1596.4882,7743.4951,4829.0356,2832.9829,1996.0525,4900.2524,0.9931
2013-09-03T00:00:00.0/2013-09-04T00:00:00.0,8761.1445,6439.4507,5524.8257,914.6249,9626.7363,4691.2705,2351.3298,2339.9409,4479.3760,0.9910
2013-09-04T00:00:00.0/2013-09-05T00:00:00.0,8694.0244,6536.3970,5531.6553,1004.7418,9631.7334,6300.4194,5284.9521,1015.4672,9102.0215,0.9944
2013-09-05T00:00:00.0/2013-09-06T00:00:00.0,8626.4189,6482.1079,5575.9014,906.2067,9866.1367,5599.1123,3257.9089,2341.2034,5889.8716,0.9944
2013-09-06T00:00:00.0/2013-09-07T00:00:00.0,8558.3389,6445.2329,5621.4019,823.8313,9991.6719,6202.4019,5194.7197,1007.6820,9083.3994,0.9965
2013-09-07T00:00:00.0/2013-09-08T00:00:00.0,8489.8682,6401.9351,5517.5488,884.3860,9822.4043,6163.5762,5176.2827,987.2931,9035.3691,0.9868
2013-09-08T00:00:00.0/2013-09-09T00:00:00.0,8420.9854,6228.9404,5242.8003,986.1402,9319.4971,5957.8818,4958.7886,999.0931,8586.4346,0.9875
2013-09-09T00:00:00.0/2013-09-10T00:00:00.0,8351.7100,5981.3711,4546.3672,1435.0039,7846.6890,4761.6943,2751.0803,2010.6138,4513.5659,0.9882
2013-09-10T00:00:00.0/2013-09-11T00:00:00.0,8282.0957,5959.1128,4828.1040,1131.0090,8490.2930,5297.6665,3803.9956,1494.7874,6123.7651,0.9840
2013-09-11T00:00:00.0/2013-09-12T00:00:00.0,8212.0967,5495.4819,3620.1389,1875.3431,6183.6348,2562.0859,802.5724,1765.3096,1127.1036,0.9861
2013-09-12T00:00:00.0/2013-09-13T00:00:00.0,8141.7578,5797.6333,4602.6582,1194.9751,8123.0083,3587.0527,1591.1704,1998.2574,2323.8926,0.9889
2013-09-13T00:00:00.0/2013-09-14T00:00:00.0,8071.0713,5860.9463,4676.9951,1183.9513,8271.3613,5487.4878,4319.3604,1168.1439,7167.3394,0.9910
2013-09-14T00:00:00.0/2013-09-15T00:00:00.0,8000.1157,5771.3027,4406.8384,1364.4644,7879.2881,5312.7896,3920.7129,1392.0767,6684.2197,0.9819
2013-09-15T00:00:00.0/2013-09-16T00:00:00.0,7928.8735,5850.6201,4726.7280,1123.8922,8572.1875,5534.1040,4346.2485,1187.8552,7489.6094,0.9931
2013-09-16T00:00:00.0/2013-09-17T00:00:00.0,7857.3623,5499.8174,3936.5979,1563.2194,7091.8462,3282.8723,1127.8386,2165.9392,2232.6592,0.9937
2013-09-17T00:00:00.0/2013-09-18T00:00:00.0,7785.6367,5558.0693,4375.8135,1182.2560,7873.3296,4078.2214,2053.0850,2027.3058,3277.3784,0.9840
2013-09-18T00:00:00.0/2013-09-19T00:00:00.0,7713.6494,5743.0576,4665.5596,1077.4977,8642.2207,5429.5767,4178.5659,1251.0109,7790.1704,0.9847
2013-09-19T00:00:00.0/2013-09-20T00:00:00.0,7641.4238,5523.0415,4430.2988,1092.7426,8275.5088,1754.6930,163.8955,1591.8748,307.5687,0.9826
2013-09-20T00:00:00.0/2013-09-21T00:00:00.0,7569.0347,5523.9585,4281.4258,1242.5330,7932.6533,4954.4717,3184.3872,1770.0845,5945.3784,0.9847
2013-09-21T00:00:00.0/2013-09-22T00:00:00.0,7496.4663,5497.5239,4574.6968,922.8269,8687.6846,4914.9443,3349.8308,1565.1290,6242.9277,0.9458
2013-09-22T00:00:00.0/2013-09-23T00:00:00.0,7423.7368,5388.0757,4324.2500,1063.8262,8189.0020,5147.6064,4152.8989,994.7076,7707.3198,0.9882
2013-09-23T00:00:00.0/2013-09-24T00:00:00.0,7350.8647,5254.9106,4026.5459,1228.3645,7654.1011,4256.6460,2023.4087,2233.2373,3648.1641,0.9889
2013-09-24T00:00:00.0/2013-09-25T00:00:00.0,7277.8696,5219.9058,4096.5088,1123.3971,7769.5356,4933.2271,3820.2988,1112.9282,7234.2153,0.9896
2013-09-25T00:00:00.0/2013-09-26T00:00:00.0,7204.7803,5284.5859,4460.8398,823.7465,8729.6543,5072.2588,4222.4346,849.8242,8178.3804,0.9910
2013-09-26T00:00:00.0/2013-09-27T00:00:00.0,7131.6196,5033.8481,3821.4678,1212.3804,7300.6997,4492.8315,2993.8647,1499.0804,5260.4678,0.9764
2013-09-27T00:00:00.0/2013-09-28T00:00:00.0,7058.3960,5069.0684,3885.1543,1183.9142,7516.2207,4138.6914,2556.7646,1581.9292,4785.4390,0.9785
2013-09-28T00:00:00.0/2013-09-29T00:00:00.0,6985.1309,4854.2100,3411.2644,1442.9456,6548.8516,3820.0959,2302.3665,1525.7803,4161.2568,0.9826
2013-09-29T00:00:00.0/2013-09-30T00:00:00.0,6911.8447,4372.2920,2273.6775,2098.6143,4243.6499,985.6997,54.4616,951.0104,102.6943,0.9826
2013-09-30T00:00:00.0/2013-10-01T00:00:00.0,6838.5254,3873.5371,1232.7390,2640.7981,2234.0251,856.2256,63.7850,814.2001,112.8833,0.9847
2013-10-01T00:00:00.0/2013-10-02T00:00:00.0,6765.2788,4024.6199,1457.8761,2566.7437,2690.7229,1229.5928,76.1959,1154.8843,144.0529,0.9854
2013-10-02T00:00:00.0/2013-10-03T00:00:00.0,6692.1226,4492.1426,2642.5869,1849.5555,5088.2412,1288.5380,71.4072,1232.3500,148.9060,0.9861
2013-10-03T00:00:00.0/2013-10-04T00:00:00.0,6619.0054,4659.8916,3277.9399,1381.9518,6550.2212,1273.2910,103.5228,1185.4564,215.4084,0.9868
2013-10-04T00:00:00.0/2013-10-05T00:00:00.0,6545.9819,4971.5771,4216.9365,754.6405,8842.7168,3803.1899,2364.6543,1447.4988,4417.4761,0.9875
2013-10-05T00:00:00.0/2013-10-06T00:00:00.0,6473.0444,4928.0044,4294.4941,633.5104,9153.7061,4728.4165,3947.5171,780.9211,8214.4014,0.9889
2013-10-06T00:00:00.0/2013-10-07T00:00:00.0,6400.2964,4795.7856,3987.3145,808.4712,8431.1797,4559.5435,3736.2627,823.3160,7598.0103,0.9882
2013-10-07T00:00:00.0/2013-10-08T00:00:00.0,6327.7520,4758.1353,3977.7139,780.4212,8509.7109,4318.5693,3080.8528,1237.7937,6355.3228,0.9785
2013-10-08T00:00:00.0/2013-10-09T00:00:00.0,6255.3740,4581.8564,3650.5347,931.3220,7749.4780,4240.4429,3118.2122,1122.2306,6179.1416,0.9806
2013-10-09T00:00:00.0/2013-10-10T00:00:00.0,6183.2109,4325.0830,3243.6304,1081.4525,6820.8232,1683.5483,187.8422,1495.7069,586.6066,0.9812
2013-10-10T00:00:00.0/2013-10-11T00:00:00.0,6111.2656,4185.2900,2986.8918,1198.3979,6272.0757,2749.2729,1195.7705,1554.8419,2545.3931,0.9750
2013-10-11T00:00:00.0/2013-10-12T00:00:00.0,6039.6196,4185.7583,3155.7734,1029.9849,6752.2822,3938.5718,2982.5408,956.0327,6200.0234,0.9833
2013-10-12T00:00:00.0/2013-10-13T00:00:00.0,5968.3062,4068.7322,2968.2344,1100.4978,6350.6616,968.9189,55.5315,939.0851,123.5022,0.9736
2013-10-13T00:00:00.0/2013-10-14T00:00:00.0,5897.2725,3922.3818,2611.5930,1310.7887,5555.6230,958.6699,65.5505,918.8406,183.2016,0.9743
2013-10-14T00:00:00.0/2013-10-15T00:00:00.0,5826.5522,3859.2085,2522.4490,1336.7596,5352.6567,1080.6863,75.8505,1023.6311,195.6254,0.9757
2013-10-15T00:00:00.0/2013-10-16T00:00:00.0,5756.2241,3803.7500,2433.4822,1370.2678,5251.9009,1289.4900,123.1511,1172.8643,341.2381,0.9868
2013-10-16T00:00:00.0/2013-10-17T00:00:00.0,5686.3286,3876.5022,2873.9473,1002.5547,6340.8521,1249.0580,118.1662,1145.3833,331.1744,0.9868
2013-10-17T00:00:00.0/2013-10-18T00:00:00.0,5616.7681,3885.4634,3039.0632,846.4002,6886.5317,1398.5260,359.0642,1068.3325,1027.3608,0.9785
2013-10-18T00:00:00.0/2013-10-19T00:00:00.0,5547.6816,3994.2063,3254.0347,740.1716,7554.2646,3638.9561,2706.2263,932.7404,6050.0654,0.9792
2013-10-19T00:00:00.0/2013-10-20T00:00:00.0,5479.1050,4107.1675,3628.1125,479.0549,8686.3857,3915.7004,3236.2112,679.4898,7447.4688,0.9799
2013-10-20T00:00:00.0/2013-10-21T00:00:00.0,5410.9541,3948.3357,3318.5012,629.8344,7880.3926,3723.2603,2972.5625,750.6979,6677.8213,0.9806
2013-10-21T00:00:00.0/2013-10-22T00:00:00.0,5343.2729,3736.9639,3005.2163,731.7477,7055.2046,3535.7441,2811.6885,724.0577,6356.3765,0.9819
2013-10-22T00:00:00.0/2013-10-23T00:00:00.0,5276.2046,3692.6895,2972.9849,719.7045,7067.9624,3507.1128,2786.3901,720.7227,6402.1821,0.9826
2013-10-23T00:00:00.0/2013-10-24T00:00:00.0,5209.6353,3556.0461,2715.8040,840.2420,6455.4683,3296.4978,2446.9446,849.5531,5568.3916,0.9806
2013-10-24T00:00:00.0/2013-10-25T00:00:00.0,5143.6475,3531.4038,2637.9321,893.4715,6287.5244,3339.8586,2524.0503,815.9282,5884.6875,0.9847
2013-10-25T00:00:00.0/2013-10-26T00:00:00.0,5078.2637,3666.5491,2986.2344,680.3146,7354.7759,2862.3591,1887.7280,976.2253,4414.5464,0.9854
2013-10-26T00:00:00.0/2013-10-27T00:00:00.0,5013.5229,3566.4387,2765.6345,800.8042,6780.9580,2025.0153,1036.2065,998.5688,2814.0625,0.9861
2013-10-27T00:00:00.0/2013-10-28T00:00:00.0,4949.3691,3508.2986,2814.7148,693.5838,7024.5234,2619.8950,1693.4672,933.1729,4102.3296,0.9875
2013-10-28T00:00:00.0/2013-10-29T00:00:00.0,4885.9507,3385.3618,2727.9109,657.4510,6845.0566,2336.4890,905.2559,1436.2449,2119.0010,0.9778
2013-10-29T00:00:00.0/2013-10-30T00:00:00.0,4823.1924,3296.2620,2439.3201,856.9420,6071.4023,3102.0977,2316.2031,785.9219,5552.0796,0.9785
2013-10-30T00:00:00.0/2013-10-31T00:00:00.0,4761.1484,3286.5413,2566.2166,720.3247,6491.0239,2937.1013,2022.6864,914.4260,4663.8018,0.9799
2013-10-31T00:00:00.0/2013-11-01T00:00:00.0,4699.8540,2927.0481,1681.9342,1245.1139,4129.6748,2180.9119,784.6204,1397.6279,1827.1072,0.9757
2013-11-01T00:00:00.0/2013-11-02T00:00:00.0,4639.3530,3088.6465,2104.7358,983.9108,5288.3716,948.7792,58.3545,909.9489,156.8411,0.9771
2013-11-02T00:00:00.0/2013-11-03T00:00:00.0,4579.6040,3022.2517,1964.7997,1057.4520,4968.3013,1161.8647,108.8078,1063.9366,347.5048,0.9826
2013-11-03T00:00:00.0/2013-11-04T00:00:00.0,4520.6855,3022.8518,2230.2810,792.5706,5773.3696,2139.8203,883.2922,1259.8751,2157.4851,0.9819
2013-11-04T00:00:00.0/2013-11-05T00:00:00.0,4462.6221,3104.6538,2609.5356,495.1184,7024.6196,1696.6744,485.6032,1211.7505,1175.0527,0.9826
2013-11-05T00:00:00.0/2013-11-06T00:00:00.0,4405.3896,2937.2244,2170.1521,767.0721,5720.1865,2532.4626,1759.1470,776.8701,4284.8926,0.9854
2013-11-06T00:00:00.0/2013-11-07T00:00:00.0,4349.0493,2827.5674,1896.7745,930.7929,5067.6562,777.2392,52.1014,741.5359,174.0561,0.9861
2013-11-07T00:00:00.0/2013-11-08T00:00:00.0,4293.6035,3026.4868,2572.2666,454.2202,7176.9229,2832.3013,2239.0073,593.3120,5956.0605,0.9771
2013-11-08T00:00:00.0/2013-11-09T00:00:00.0,4239.1289,3010.4834,2561.0120,449.4715,7225.9570,2815.3433,2199.1667,616.1895,5840.3989,0.9778
2013-11-09T00:00:00.0/2013-11-10T00:00:00.0,4185.5923,2935.0962,2372.1562,562.9400,6656.2715,2757.7671,2145.3738,612.4010,5677.9209,0.9785
