lat,lng
44.3733466,23.74081795
44.37747632,23.74020412
44.37837009,23.7403711
44.37864663,23.74117295
44.3783198,23.74385219
44.37758819,23.74622947
44.37594355,23.74944091
44.37599669,23.7498048
44.37590487,23.75054395
44.37571087,23.7509636
