Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2017-02-02T00:00:00.0/2017-02-03T00:00:00.0,3716.7732,2571.5059,2022.8953,548.6105,6283.9570,1135.7982,193.9369,946.4706,513.0102,0.9917
2017-02-03T00:00:00.0/2017-02-04T00:00:00.0,3773.8193,2559.4854,1886.1577,673.3278,5688.9956,804.7975,58.0038,768.0098,180.7408,0.9903
2017-02-04T00:00:00.0/2017-02-05T00:00:00.0,3831.9307,2601.9983,1950.8518,651.1465,5773.6987,984.9354,70.9189,914.1351,242.6589,1.0000
2017-02-05T00:00:00.0/2017-02-06T00:00:00.0,3891.0728,2570.0002,1788.6189,781.3813,5125.8628,873.1681,41.3717,832.3054,130.8590,0.9951
2017-02-06T00:00:00.0/2017-02-07T00:00:00.0,3951.2195,2632.9253,1866.5575,766.3679,5444.5024,1312.8527,323.1630,989.7079,884.1526,1.0000
2017-02-07T00:00:00.0/2017-02-08T00:00:00.0,4012.3772,2676.4089,1898.5706,777.8384,5532.9248,964.0051,83.7915,882.7798,242.2688,0.9986
2017-02-08T00:00:00.0/2017-02-09T00:00:00.0,4074.4329,2876.7209,2346.1426,530.5784,6822.1768,902.0727,49.4395,855.4210,141.2635,0.9979
2017-02-09T00:00:00.0/2017-02-10T00:00:00.0,4137.4985,2712.8792,1813.4844,899.3948,5041.0986,908.7029,43.7303,870.9181,115.6006,0.9965
2017-02-10T00:00:00.0/2017-02-11T00:00:00.0,4201.4033,3104.5952,2538.3618,566.2334,7273.5693,2014.2496,1172.0254,842.2281,2655.4226,0.9958
2017-02-11T00:00:00.0/2017-02-12T00:00:00.0,4266.2930,3105.6042,2431.1472,674.4570,6875.8169,863.2049,45.3642,820.3686,112.5021,0.9937
2017-02-12T00:00:00.0/2017-02-13T00:00:00.0,4332.0376,3242.5706,2658.2175,584.3530,7499.2231,785.8856,39.1713,757.4230,94.1545,0.9910
2017-02-13T00:00:00.0/2017-02-14T00:00:00.0,4398.5840,3333.5688,2804.8269,528.7418,7868.4175,927.5637,54.7994,872.7643,209.3734,0.9903
2017-02-14T00:00:00.0/2017-02-15T00:00:00.0,4466.0229,3145.1331,2425.1570,719.9759,6609.6040,871.7159,52.6873,821.1420,166.7866,0.9958
2017-02-15T00:00:00.0/2017-02-16T00:00:00.0,4534.2251,3183.7922,2341.8767,841.9155,6267.5229,2436.2153,1244.0802,1192.1350,3346.7319,1.0000
2017-02-16T00:00:00.0/2017-02-17T00:00:00.0,4603.2280,3374.4631,2770.7380,603.7252,7483.6675,2323.3447,1123.3766,1199.9683,2882.0227,0.9993
2017-02-17T00:00:00.0/2017-02-18T00:00:00.0,4673.0122,3080.5835,1952.8750,1127.7085,4987.4453,1913.3092,545.6313,1367.6779,1451.1984,0.9979
2017-02-18T00:00:00.0/2017-02-19T00:00:00.0,4743.5059,3275.1021,2390.1060,884.9963,6036.1660,1443.1140,234.9114,1208.2026,593.2042,0.9972
2017-02-19T00:00:00.0/2017-02-20T00:00:00.0,4814.6982,3447.4595,2768.4514,679.0081,7234.1865,1885.6841,522.3878,1363.3759,1266.8425,0.9958
2017-02-20T00:00:00.0/2017-02-21T00:00:00.0,4886.5889,3325.6394,2298.0281,1027.6115,5631.5000,1006.0421,60.5022,945.9171,141.8645,0.9951
2017-02-21T00:00:00.0/2017-02-22T00:00:00.0,4959.1694,3586.3125,3028.2271,558.0855,7741.5688,1340.9019,184.7625,1159.1475,473.3614,0.9917
2017-02-22T00:00:00.0/2017-02-23T00:00:00.0,5032.3398,3673.4678,3008.9680,664.4999,7531.4194,3347.1426,2456.8870,890.2558,5627.3760,0.9896
2017-02-23T00:00:00.0/2017-02-24T00:00:00.0,5106.1562,3683.2656,3134.1082,549.1575,7851.2280,1997.6350,562.6816,1435.0681,1380.4752,1.0000
2017-02-24T00:00:00.0/2017-02-25T00:00:00.0,5180.5352,3618.4307,2673.0190,945.4117,6530.4424,1783.2976,412.6559,1371.9971,904.2413,1.0000
2017-02-25T00:00:00.0/2017-02-26T00:00:00.0,5255.4224,3938.3203,3300.2571,638.0634,8221.7305,2394.3237,1008.9651,1392.3827,2145.6418,1.0000
2017-02-26T00:00:00.0/2017-02-27T00:00:00.0,5330.8838,3888.2524,3232.4634,655.7890,7901.9429,2910.1433,1373.6401,1536.5031,3221.2075,0.9882
2017-02-27T00:00:00.0/2017-02-28T00:00:00.0,5406.8145,3939.4648,3196.2075,743.2573,7763.8638,3753.0547,2972.9895,780.0652,6839.6323,0.9882
2017-02-28T00:00:00.0/2017-03-01T00:00:00.0,5483.2354,3756.8196,2631.7004,1125.1193,6196.0640,3087.2405,1687.1619,1400.0787,3881.4580,0.9854
2017-03-01T00:00:00.0/2017-03-02T00:00:00.0,5560.0654,3894.6011,2904.3960,990.2050,6735.7676,2804.6304,1322.0576,1482.8613,2735.9011,0.9937
2017-03-02T00:00:00.0/2017-03-03T00:00:00.0,5637.3223,4175.5400,3472.3352,703.2047,8215.8018,3799.8496,2871.7720,928.0776,6394.2979,0.9910
2017-03-03T00:00:00.0/2017-03-04T00:00:00.0,5714.9404,4220.4243,3404.8123,815.6122,7898.0190,3204.9976,1597.7654,1608.3062,3447.2109,0.9889
2017-03-04T00:00:00.0/2017-03-05T00:00:00.0,5792.9434,4215.7661,3276.4536,939.3127,7778.4839,3444.9712,1721.0802,1723.8910,3803.7078,1.0000
2017-03-05T00:00:00.0/2017-03-06T00:00:00.0,5871.2397,4168.5063,3149.7278,1018.7789,7211.6982,3157.0818,1365.7726,1791.3093,3090.7917,1.0000
2017-03-06T00:00:00.0/2017-03-07T00:00:00.0,5949.8672,4139.6094,3085.0847,1054.5248,6951.3057,2674.4197,1142.2426,1533.4276,2202.9275,1.0000
2017-03-07T00:00:00.0/2017-03-08T00:00:00.0,6028.7339,4329.5088,3438.6882,890.8206,7720.3521,3662.5586,2200.9973,1461.5613,4564.5566,1.0000
2017-03-08T00:00:00.0/2017-03-09T00:00:00.0,6107.8442,4058.4692,2653.7664,1404.7026,5567.1567,2788.6477,1048.3724,1740.2753,2151.6301,0.9979
2017-03-09T00:00:00.0/2017-03-10T00:00:00.0,6187.1772,4420.7817,3469.9561,950.8258,7586.3584,2802.6133,1321.3857,1481.3033,2739.3625,0.9958
2017-03-10T00:00:00.0/2017-03-11T00:00:00.0,6266.7324,4167.7593,2698.3835,1469.3757,5638.3608,1384.1450,161.3307,1226.1901,323.6281,0.9931
2017-03-11T00:00:00.0/2017-03-12T00:00:00.0,6346.4268,4117.4805,2438.1895,1679.2909,5053.2686,1079.3740,120.7923,972.1848,275.0223,0.9910
2017-03-12T00:00:00.0/2017-03-13T00:00:00.0,6426.2896,4660.7075,3803.5500,857.1573,8102.9233,1214.1560,80.8183,1144.1023,156.7069,0.9937
2017-03-13T00:00:00.0/2017-03-14T00:00:00.0,6506.2451,4216.2148,2600.1550,1616.0596,5174.3770,1150.5573,75.5128,1093.3577,146.1492,1.0000
2017-03-14T00:00:00.0/2017-03-15T00:00:00.0,6586.3145,4025.6826,2116.9817,1908.7009,4221.4707,1433.0660,96.5992,1344.7141,177.3759,1.0000
2017-03-15T00:00:00.0/2017-03-16T00:00:00.0,6666.4316,4642.2012,3345.7056,1296.4958,6748.4731,3572.5146,1755.1851,1817.3707,3294.9917,1.0000
2017-03-16T00:00:00.0/2017-03-17T00:00:00.0,6746.5786,5006.1201,3923.3647,1082.7555,8176.9141,3318.4221,1382.5548,1937.7775,2846.3989,0.9986
2017-03-17T00:00:00.0/2017-03-18T00:00:00.0,6826.8252,5216.0361,4451.7471,764.2892,9234.9121,3862.8701,2334.3552,1530.2709,4399.7729,0.9965
2017-03-18T00:00:00.0/2017-03-19T00:00:00.0,6906.9888,4923.8945,3942.7349,981.1597,7885.0015,1657.0560,160.2453,1509.2769,325.1401,0.9944
2017-03-19T00:00:00.0/2017-03-20T00:00:00.0,6987.1611,5362.6353,4669.4990,693.1363,9669.6367,3308.5452,1263.6418,2045.3585,2407.6562,0.9917
2017-03-20T00:00:00.0/2017-03-21T00:00:00.0,7067.2422,5243.6797,4505.3496,738.3300,9235.6602,2343.8389,415.7936,1933.7908,775.6724,0.9896
2017-03-21T00:00:00.0/2017-03-22T00:00:00.0,7147.2744,5073.0166,3892.4014,1180.6151,7688.5562,3889.1467,1657.5167,2231.6301,3150.9626,0.9854
2017-03-22T00:00:00.0/2017-03-23T00:00:00.0,7227.1738,5192.9316,4142.5273,1050.4042,8164.0137,4433.0181,2891.6538,1541.3643,5379.0840,0.9958
2017-03-23T00:00:00.0/2017-03-24T00:00:00.0,7306.9653,5102.1221,3869.4451,1232.6769,7338.5156,2314.1194,519.8555,1794.5302,1034.2048,0.9986
2017-03-24T00:00:00.0/2017-03-25T00:00:00.0,7386.5825,4764.9487,2992.0291,1772.9194,5457.2515,2906.4700,1095.4957,1813.6165,1958.9293,0.9972
2017-03-25T00:00:00.0/2017-03-26T00:00:00.0,7466.0068,5427.8701,4268.3193,1159.5504,8378.0430,3083.7581,1029.6315,2054.3210,2229.3831,0.9958
2017-03-26T00:00:00.0/2017-03-27T00:00:00.0,7545.2681,5712.9375,4949.0825,763.8550,9666.7461,1899.4600,206.2467,1700.9175,400.1341,0.9944
2017-03-27T00:00:00.0/2017-03-28T00:00:00.0,7624.2603,5674.5684,4786.9321,887.6359,9404.9180,4045.0205,2473.2529,1571.8187,5013.5552,0.9931
2017-03-28T00:00:00.0/2017-03-29T00:00:00.0,7703.0303,5750.4590,4825.7520,924.7072,9434.7559,5532.6221,4609.0303,923.5919,8845.7021,0.9806
2017-03-29T00:00:00.0/2017-03-30T00:00:00.0,7781.4922,5823.1396,4917.9639,905.1755,9597.4316,5465.4883,4440.7290,1024.7592,8232.2012,0.9889
2017-03-30T00:00:00.0/2017-03-31T00:00:00.0,7859.6729,5774.7192,4780.1323,994.5867,9092.9131,2473.4172,578.5498,1894.9778,1312.6714,0.9965
2017-03-31T00:00:00.0/2017-04-01T00:00:00.0,7937.5083,5948.4463,5076.7910,871.6549,9688.6436,5514.1699,4060.4304,1453.7395,7769.6445,0.9944
2017-04-01T00:00:00.0/2017-04-02T00:00:00.0,8014.9727,5917.2412,4870.5688,1046.6724,9237.6172,5567.1240,4381.9556,1185.1683,8002.0605,0.9924
2017-04-02T00:00:00.0/2017-04-03T00:00:00.0,8092.1113,6113.1235,5265.7344,847.3892,9951.6602,5886.8057,4920.5503,966.2557,9026.3193,0.9951
2017-04-03T00:00:00.0/2017-04-04T00:00:00.0,8168.8203,6098.2349,5093.9312,1004.3038,9493.8916,5859.4438,4864.6084,994.8357,8822.9297,0.9937
2017-04-04T00:00:00.0/2017-04-05T00:00:00.0,8245.1396,6147.0767,5171.6714,975.4053,9415.5156,3865.5762,1455.5569,2410.0193,2946.9136,0.9924
2017-04-05T00:00:00.0/2017-04-06T00:00:00.0,8320.9980,5895.6338,4409.9937,1485.6403,7767.2876,4763.8579,2862.1711,1901.7556,4349.7251,0.9910
2017-04-06T00:00:00.0/2017-04-07T00:00:00.0,8396.3867,5941.0425,4377.7334,1563.3093,7836.3330,3909.5957,1509.6479,2399.9480,2693.1267,0.9896
2017-04-07T00:00:00.0/2017-04-08T00:00:00.0,8471.3389,6361.0254,5360.7183,1000.3069,9769.6260,2708.2773,495.9251,2213.9404,871.9779,0.9882
2017-04-08T00:00:00.0/2017-04-09T00:00:00.0,8545.7568,6470.1221,5578.3613,891.7608,10190.7393,3353.8237,868.0317,2486.3547,1463.3046,0.9965
2017-04-09T00:00:00.0/2017-04-10T00:00:00.0,8619.6865,6489.1562,5475.7720,1013.3840,10104.7617,5515.7329,3531.7512,1983.9816,6708.5249,0.9937
2017-04-10T00:00:00.0/2017-04-11T00:00:00.0,8693.0576,6372.3242,5071.6816,1300.6429,9227.2432,6095.0854,4881.8389,1213.2465,8797.4082,0.9917
2017-04-11T00:00:00.0/2017-04-12T00:00:00.0,8765.8633,6442.6294,5179.8599,1262.7693,9072.6768,5543.7725,4091.3130,1452.4615,6578.0703,0.9896
2017-04-12T00:00:00.0/2017-04-13T00:00:00.0,8838.1104,6618.1714,5509.0576,1109.1140,9841.2705,6088.0117,4190.8071,1897.2347,7038.0264,0.9875
2017-04-13T00:00:00.0/2017-04-14T00:00:00.0,8909.7676,6510.9302,5401.9717,1108.9585,9202.1348,3490.6538,1189.0850,2302.1348,2077.5112,0.9910
2017-04-14T00:00:00.0/2017-04-15T00:00:00.0,8980.8486,6686.9019,5513.2695,1173.6326,9666.8545,4410.2275,1842.1631,2569.3887,2988.6208,0.9896
2017-04-15T00:00:00.0/2017-04-16T00:00:00.0,9051.2812,6360.0317,4546.1431,1813.8887,7742.1978,4223.6914,1498.5675,2725.1240,2736.2241,0.9882
2017-04-16T00:00:00.0/2017-04-17T00:00:00.0,9121.0635,6672.5625,5445.3853,1227.1772,9435.8096,2830.6858,685.3050,2151.1685,1348.2439,0.9868
2017-04-17T00:00:00.0/2017-04-18T00:00:00.0,9190.2305,6980.4229,5899.9604,1080.4625,10373.0029,5535.4917,2712.6875,2823.6960,4407.9204,0.9958
2017-04-18T00:00:00.0/2017-04-19T00:00:00.0,9258.6846,7143.1348,6202.8896,940.2450,10748.1787,6262.2666,3717.6868,2544.5850,6199.2246,0.9944
2017-04-19T00:00:00.0/2017-04-20T00:00:00.0,9326.4746,6993.9839,5825.9570,1168.0269,9858.8975,3020.2622,541.6896,2480.7441,852.6198,0.9917
2017-04-20T00:00:00.0/2017-04-21T00:00:00.0,9393.5020,6945.3472,5721.7017,1223.6455,9462.1064,2548.7202,454.8191,2105.3501,688.1247,0.9799
2017-04-21T00:00:00.0/2017-04-22T00:00:00.0,9459.8301,7164.3076,6004.6074,1159.7001,10342.6650,4644.4800,1921.2356,2728.2095,3434.2292,0.9882
2017-04-22T00:00:00.0/2017-04-23T00:00:00.0,9525.4551,7059.6118,5708.6113,1351.0006,9632.2588,4332.3760,1381.7222,2955.7407,2098.5127,0.9854
2017-04-23T00:00:00.0/2017-04-24T00:00:00.0,9590.2803,7151.7383,5741.8896,1409.8489,9636.1328,4057.5784,1524.9598,2538.2500,2557.7820,0.9840
2017-04-24T00:00:00.0/2017-04-25T00:00:00.0,9654.3525,7360.0552,6248.8750,1111.1802,10533.4287,5601.9185,2813.8379,2788.0808,5064.3711,0.9868
2017-04-25T00:00:00.0/2017-04-26T00:00:00.0,9717.5840,7203.0190,5929.5015,1273.5173,9802.0283,6646.0317,4688.9937,1957.0377,7497.3931,0.8924
2017-04-26T00:00:00.0/2017-04-27T00:00:00.0,9780.0254,7180.5410,5830.9692,1349.5717,9751.5293,5934.6650,3165.6125,2770.1541,4804.7573,0.9847
2017-04-27T00:00:00.0/2017-04-28T00:00:00.0,9841.6729,7109.7017,5523.3691,1586.3325,9125.7266,6127.3862,3621.2961,2506.0901,5657.0898,0.9937
2017-04-28T00:00:00.0/2017-04-29T00:00:00.0,9902.4111,6901.2939,5011.0034,1890.2905,8009.2852,5794.4302,2955.2800,2839.1501,4840.4805,0.9514
2017-04-29T00:00:00.0/2017-04-30T00:00:00.0,9962.3516,6051.1089,2993.0598,3058.0493,4504.5630,3350.7683,726.6916,2625.7327,1156.3757,0.9910
2017-04-30T00:00:00.0/2017-05-01T00:00:00.0,10021.3896,6709.3623,4135.9814,2573.3811,6879.9336,2217.8181,199.0440,2023.4669,382.6300,0.9903
2017-05-01T00:00:00.0/2017-05-02T00:00:00.0,10079.4971,7369.4678,5846.2495,1523.2183,9297.5205,3470.4658,689.2790,2788.1487,1206.5201,0.9882
2017-05-02T00:00:00.0/2017-05-03T00:00:00.0,10136.7676,7085.9131,5106.6216,1979.2917,7964.8213,6289.3389,4344.8462,1944.7045,6137.4395,0.9847
2017-05-03T00:00:00.0/2017-05-04T00:00:00.0,10193.0518,7135.9487,5141.6870,1994.2615,8187.7510,6484.3638,4555.6416,1928.8624,6779.5586,0.9833
2017-05-04T00:00:00.0/2017-05-05T00:00:00.0,10248.4395,7394.3506,5698.3887,1695.9619,9110.7119,6792.6265,4955.3042,1837.4520,7358.8867,0.9861
2017-05-05T00:00:00.0/2017-05-06T00:00:00.0,10302.9023,7359.9995,5614.6211,1745.3785,8775.7998,4964.1851,1866.7574,3097.4275,3203.1724,0.9847
2017-05-06T00:00:00.0/2017-05-07T00:00:00.0,10356.3564,7448.1440,5694.1948,1753.9490,9048.6270,6264.8901,3280.2327,2984.6577,5285.3188,0.9840
2017-05-07T00:00:00.0/2017-05-08T00:00:00.0,10408.8496,7512.7183,5724.1274,1788.5911,9168.1182,6730.6831,4448.4248,2282.4983,6467.9736,0.9931
2017-05-08T00:00:00.0/2017-05-09T00:00:00.0,10460.3770,7334.9165,5223.2446,2111.6719,8318.0273,2954.6729,470.0670,2488.3679,723.4180,0.9924
2017-05-09T00:00:00.0/2017-05-10T00:00:00.0,10510.8652,7817.7480,6435.2671,1382.4812,10446.7070,3583.5400,826.3356,2763.8140,1416.5752,0.9917
2017-05-10T00:00:00.0/2017-05-11T00:00:00.0,10560.3779,8122.2241,6937.3213,1184.9030,11135.4590,5477.3267,2558.1636,2925.1692,3767.5398,0.9903
2017-05-11T00:00:00.0/2017-05-12T00:00:00.0,10608.8691,8009.4990,6752.6699,1256.8287,11045.2178,7273.5854,5228.1929,2045.4015,8630.6465,0.9882
2017-05-12T00:00:00.0/2017-05-13T00:00:00.0,10656.3262,7310.2515,5024.8882,2285.3633,7880.3784,3542.0999,901.0071,2658.9829,1482.8755,0.9882
2017-05-13T00:00:00.0/2017-05-14T00:00:00.0,10702.7188,6805.3423,3738.2058,3067.1365,5676.9443,3452.2090,686.6537,2768.8774,941.1290,0.9847
2017-05-14T00:00:00.0/2017-05-15T00:00:00.0,10748.0459,7857.4546,6274.7402,1582.7145,10051.5840,2224.3196,168.9351,2066.2283,264.4615,0.9868
2017-05-15T00:00:00.0/2017-05-16T00:00:00.0,10792.3428,8116.0215,6865.1187,1250.9031,10987.5586,6187.9453,3271.8494,2917.1204,5640.7515,0.9812
2017-05-16T00:00:00.0/2017-05-17T00:00:00.0,10835.5615,7813.5229,6019.9966,1793.5266,9424.6240,5795.7944,2359.2419,3436.6570,3613.0193,0.9847
2017-05-17T00:00:00.0/2017-05-18T00:00:00.0,10877.6660,8267.1953,7057.3613,1209.8339,11209.0654,7658.0352,5950.2407,1707.7944,9240.2939,0.9840
2017-05-18T00:00:00.0/2017-05-19T00:00:00.0,10918.6650,8463.4814,7506.3721,957.1098,12148.0928,7991.0786,6288.9229,1702.1562,9486.9727,0.9937
2017-05-19T00:00:00.0/2017-05-20T00:00:00.0,10958.5869,8339.0508,7287.8008,1051.2504,11797.9932,8041.5620,6794.3286,1247.2333,10734.7363,0.9931
2017-05-20T00:00:00.0/2017-05-21T00:00:00.0,10997.3594,8335.5859,7293.7275,1041.8586,11703.8027,7008.8965,4130.8296,2878.2244,6423.5801,0.9924
2017-05-21T00:00:00.0/2017-05-22T00:00:00.0,11034.9961,8112.0801,6646.2261,1465.8538,10328.1396,6140.9912,3731.0190,2409.9724,5669.4663,0.9917
2017-05-22T00:00:00.0/2017-05-23T00:00:00.0,11071.4893,8379.1729,7225.8232,1153.3495,11487.0801,7651.9473,6153.5830,1504.3513,9006.6172,0.9910
2017-05-23T00:00:00.0/2017-05-24T00:00:00.0,11106.8262,8389.3770,7235.5332,1153.8430,11595.8926,8061.2852,6799.0786,1262.2074,10667.0547,0.9903
2017-05-24T00:00:00.0/2017-05-25T00:00:00.0,11140.9980,8088.3032,6563.6753,1524.6278,9998.2295,7029.6992,4730.6279,2299.0750,6888.9502,0.9778
2017-05-25T00:00:00.0/2017-05-26T00:00:00.0,11173.9941,7736.7866,5362.6069,2374.1799,8257.5566,2732.4756,280.6093,2465.2524,477.1732,0.9868
2017-05-26T00:00:00.0/2017-05-27T00:00:00.0,11205.8340,8138.6240,6586.2104,1552.4137,9998.2051,3687.6604,745.2113,2950.3582,1198.9733,0.9847
2017-05-27T00:00:00.0/2017-05-28T00:00:00.0,11236.4502,7858.0645,5782.3389,2075.7261,8634.2949,5934.3765,2550.9729,3387.8030,3609.3921,0.9833
2017-05-28T00:00:00.0/2017-05-29T00:00:00.0,11265.8594,8166.8027,6533.6675,1633.1351,10266.0762,7500.3921,5386.9370,2113.4617,8493.9434,0.9826
2017-05-29T00:00:00.0/2017-05-30T00:00:00.0,11294.0361,8538.6846,7386.6802,1152.0044,11825.5547,8203.3086,6930.8643,1272.4437,10817.9902,0.9868
2017-05-30T00:00:00.0/2017-05-31T00:00:00.0,11321.0156,7936.7783,5928.2466,2008.5315,9002.9590,6725.8325,3492.8674,3232.9822,5364.3481,0.9799
2017-05-31T00:00:00.0/2017-06-01T00:00:00.0,11346.7617,7788.2397,5519.3892,2268.8506,8318.0615,5772.7656,2803.9153,2969.0042,3872.7366,0.9854
2017-06-01T00:00:00.0/2017-06-02T00:00:00.0,11371.2197,8030.7676,5994.5020,2036.2660,9143.0000,6733.3145,3997.5522,2738.6982,5664.7119,0.9750
2017-06-02T00:00:00.0/2017-06-03T00:00:00.0,11394.4922,8554.9287,7256.6812,1298.2474,11414.5215,8206.0088,6871.8770,1334.1322,10567.4766,0.9847
2017-06-03T00:00:00.0/2017-06-04T00:00:00.0,11416.4785,8504.5078,7197.6470,1306.8608,11118.5498,8103.0488,6719.0537,1383.9955,9862.1016,0.9951
2017-06-04T00:00:00.0/2017-06-05T00:00:00.0,11437.2461,8451.0176,7068.7905,1382.2273,10952.5664,8052.8018,6682.2266,1370.6152,10147.5557,0.9944
2017-06-05T00:00:00.0/2017-06-06T00:00:00.0,11456.7119,7939.3916,5774.3311,2165.0605,8500.7412,5005.9209,1919.4603,3087.1719,3279.3840,0.9944
2017-06-06T00:00:00.0/2017-06-07T00:00:00.0,11474.9453,8005.7729,5919.6372,2086.1357,8682.1992,6949.3579,4531.2231,2423.6389,6160.1094,0.9937
2017-06-07T00:00:00.0/2017-06-08T00:00:00.0,11491.8496,8019.9551,5888.5581,2131.3975,8706.0459,5212.2886,1835.2703,3378.3599,2654.2288,0.9937
2017-06-08T00:00:00.0/2017-06-09T00:00:00.0,11507.5342,8078.4683,5951.9111,2126.5571,8908.2373,2338.6562,196.0267,2154.1760,296.2890,0.9924
2017-06-09T00:00:00.0/2017-06-10T00:00:00.0,11521.9111,8533.1504,7003.1191,1530.0311,10725.8037,7493.0034,4327.0928,3166.0278,6847.0210,0.9917
2017-06-10T00:00:00.0/2017-06-11T00:00:00.0,11534.9736,8439.4707,7026.9136,1412.5574,10915.0420,7990.4189,6582.6099,1407.8159,9843.4209,0.9931
2017-06-11T00:00:00.0/2017-06-12T00:00:00.0,11546.7764,8379.6279,6848.8262,1530.8013,10330.5576,7295.1592,5031.0493,2264.2297,7926.2915,0.9917
2017-06-12T00:00:00.0/2017-06-13T00:00:00.0,11557.3115,8229.1201,6455.0942,1774.0259,9671.9121,7145.3521,4355.7095,2789.6965,6278.1250,0.9819
2017-06-13T00:00:00.0/2017-06-14T00:00:00.0,11566.5117,8017.4365,5811.2422,2206.1946,8597.1357,5243.6431,1884.2565,3361.0881,2657.1030,0.9896
2017-06-14T00:00:00.0/2017-06-15T00:00:00.0,11574.4307,8386.6025,6557.8110,1828.7920,9873.7773,7236.9668,4896.4917,2350.1731,6829.8921,0.9889
2017-06-15T00:00:00.0/2017-06-16T00:00:00.0,11581.0342,8737.5908,7432.6597,1304.9315,11381.3525,8362.3486,6911.2637,1451.6923,10145.3135,0.9889
2017-06-16T00:00:00.0/2017-06-17T00:00:00.0,11586.3281,8511.5557,7004.3296,1507.2256,10651.9805,7865.9243,5751.9824,2113.9421,8488.4395,0.9889
2017-06-17T00:00:00.0/2017-06-18T00:00:00.0,11590.3564,8266.9512,6332.7354,1934.2161,9629.1094,4638.6841,1273.0096,3369.8640,1863.9257,0.9882
2017-06-18T00:00:00.0/2017-06-19T00:00:00.0,11593.0518,8143.7466,6042.9375,2100.8088,8897.9150,3312.3372,566.3413,2749.9722,780.6312,0.9882
2017-06-19T00:00:00.0/2017-06-20T00:00:00.0,11594.4395,8417.7314,6741.0503,1676.6813,10564.9590,7702.1943,5416.6392,2285.5559,8501.6416,0.9882
2017-06-20T00:00:00.0/2017-06-21T00:00:00.0,11594.5557,8548.1631,7108.3408,1439.8215,10821.1748,8081.0728,6575.8740,1505.3127,9572.4248,0.9875
2017-06-21T00:00:00.0/2017-06-22T00:00:00.0,11593.3232,8102.7354,5984.8677,2117.8677,8871.3066,4818.8379,1971.0723,2848.2239,2934.6772,0.9882
2017-06-22T00:00:00.0/2017-06-23T00:00:00.0,11590.8145,8429.1230,6799.6782,1629.4454,10443.3154,7187.7412,4360.1523,2827.7966,6601.7305,0.9826
2017-06-23T00:00:00.0/2017-06-24T00:00:00.0,11587.0039,7720.1494,4956.3247,2763.8247,7461.1855,4775.5859,2061.7554,2714.9058,3351.6807,0.9882
2017-06-24T00:00:00.0/2017-06-25T00:00:00.0,11581.8906,8114.8179,6121.4893,1993.3286,9033.1582,6370.2314,2728.8525,3642.0901,3857.6096,0.9882
2017-06-25T00:00:00.0/2017-06-26T00:00:00.0,11575.4688,8195.7041,6321.0513,1874.6526,9328.1807,7602.2358,5568.7148,2033.5210,8229.4238,0.9889
2017-06-26T00:00:00.0/2017-06-27T00:00:00.0,11567.7773,7968.2300,5828.5298,2139.7002,8427.8652,6504.0327,3871.5483,2641.9536,5269.9497,0.9889
2017-06-27T00:00:00.0/2017-06-28T00:00:00.0,11558.7725,8231.0039,6396.6216,1834.3826,9738.5967,7488.7261,5564.5957,1924.1302,8230.6699,0.9944
2017-06-28T00:00:00.0/2017-06-29T00:00:00.0,11548.5176,8607.0791,7390.0200,1217.0586,11484.6357,8160.5840,6710.2163,1450.3677,10418.7451,0.9944
2017-06-29T00:00:00.0/2017-06-30T00:00:00.0,11536.9531,8175.8174,6275.4390,1900.3783,9544.7607,7144.0527,5370.8076,1774.6324,7774.5000,0.9951
2017-06-30T00:00:00.0/2017-07-01T00:00:00.0,11524.1572,8554.2803,7196.6689,1357.6111,11177.5166,8192.5352,6840.5410,1351.9941,10633.9980,0.9951
2017-07-01T00:00:00.0/2017-07-02T00:00:00.0,11510.0547,7976.0112,5623.1758,2352.8357,8476.0449,6504.9263,3708.5383,2802.2256,5754.5693,0.9958
2017-07-02T00:00:00.0/2017-07-03T00:00:00.0,11494.6904,8644.0156,7409.3418,1234.6732,11457.3057,8303.5312,6962.4561,1341.0753,10402.3057,0.9917
2017-07-03T00:00:00.0/2017-07-04T00:00:00.0,11478.0859,8038.3101,5956.3535,2081.9568,8890.5137,2518.4255,237.2437,2290.7729,392.3785,0.9924
2017-07-04T00:00:00.0/2017-07-05T00:00:00.0,11460.2256,8616.3994,7154.3027,1462.0967,11008.4453,8223.3779,6658.4805,1564.8979,10020.7041,0.9931
2017-07-05T00:00:00.0/2017-07-06T00:00:00.0,11441.1230,7939.3237,5645.2622,2294.0613,8395.8223,7089.8765,4516.8423,2573.0342,6599.5254,0.9937
2017-07-06T00:00:00.0/2017-07-07T00:00:00.0,11420.8037,8111.0195,6115.9126,1995.1068,9384.6797,3890.5447,763.3112,3127.7646,1172.9215,0.9944
2017-07-07T00:00:00.0/2017-07-08T00:00:00.0,11399.2461,8433.0010,6862.6992,1570.3024,10499.2109,7967.3428,6306.1851,1661.1577,9206.8623,0.9951
2017-07-08T00:00:00.0/2017-07-09T00:00:00.0,11376.4531,7935.8569,5815.4614,2120.3953,8701.0322,6730.4927,3821.4001,2909.0925,5698.4766,0.9965
2017-07-09T00:00:00.0/2017-07-10T00:00:00.0,11352.4951,8238.7021,6572.6865,1666.0155,10048.7334,7297.9761,4980.9849,2317.0054,7865.7534,0.9965
