Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2017-02-20T00:00:00.0/2017-02-21T00:00:00.0,5030.8760,3651.8604,2988.1926,663.6677,7439.4404,2358.0522,1132.6355,1225.4169,2647.3381,0.9924
2017-02-21T00:00:00.0/2017-02-22T00:00:00.0,5102.9175,3570.2903,2795.1904,775.0999,6742.5220,1517.7173,195.7773,1321.9401,476.7618,0.9958
2017-02-22T00:00:00.0/2017-02-23T00:00:00.0,5175.5146,3688.7439,2973.0691,715.6748,7274.5635,2847.9717,1850.1593,1001.0118,4037.6689,0.9951
2017-02-23T00:00:00.0/2017-02-24T00:00:00.0,5248.7070,3727.0945,3052.0840,675.0105,7401.1167,1285.4583,117.5024,1176.3828,277.9373,0.9937
2017-02-24T00:00:00.0/2017-02-25T00:00:00.0,5322.4414,3645.2451,2577.1519,1068.0934,6110.6377,1319.9951,206.9734,1118.7788,469.7837,0.9931
2017-02-25T00:00:00.0/2017-02-26T00:00:00.0,5396.7412,4044.5447,3429.3669,615.1777,8272.1465,2522.6953,1123.4666,1404.5276,2508.9441,0.9993
2017-02-26T00:00:00.0/2017-02-27T00:00:00.0,5471.4878,3905.9993,3168.5706,737.4287,7435.4849,3224.4651,1634.3276,1590.1375,3643.2791,0.9875
2017-02-27T00:00:00.0/2017-02-28T00:00:00.0,5546.7437,3894.0474,2965.9626,928.0847,6881.9731,3015.3511,1378.5348,1636.8164,3075.7786,0.9861
2017-02-28T00:00:00.0/2017-03-01T00:00:00.0,5622.3643,3832.2537,2660.1694,1172.0841,6039.7100,3111.2307,1657.3767,1453.8539,3371.5894,0.9847
2017-03-01T00:00:00.0/2017-03-02T00:00:00.0,5698.4751,3833.5554,2638.4272,1195.1282,5903.4146,1895.4933,425.6110,1473.1580,862.2405,0.9979
2017-03-02T00:00:00.0/2017-03-03T00:00:00.0,5774.9150,4305.1768,3627.8860,677.2909,8463.8662,3734.8909,2471.5193,1263.3716,5345.1714,0.9972
2017-03-03T00:00:00.0/2017-03-04T00:00:00.0,5851.7568,4433.0786,3741.3650,691.7137,8676.3887,3986.8201,2996.2036,990.9755,6118.9814,0.9958
2017-03-04T00:00:00.0/2017-03-05T00:00:00.0,5928.8882,4208.0908,3199.9795,1008.1112,7352.3833,3634.8328,2146.1069,1488.7258,4459.2305,0.9951
2017-03-05T00:00:00.0/2017-03-06T00:00:00.0,6006.3496,4042.2542,2770.7625,1271.4918,5910.6206,3248.4287,1416.3441,1832.0846,3008.5967,0.9931
2017-03-06T00:00:00.0/2017-03-07T00:00:00.0,6084.0532,4238.8491,3192.3225,1046.5264,6878.9858,2362.0630,629.1656,1732.8975,1370.6923,0.9979
2017-03-07T00:00:00.0/2017-03-08T00:00:00.0,6162.0264,4268.2944,3169.9329,1098.3618,6812.8516,2890.8474,1111.0352,1779.9021,2232.4255,0.9965
2017-03-08T00:00:00.0/2017-03-09T00:00:00.0,6240.1968,4212.4736,2951.7432,1260.7303,6231.5830,2987.8171,1059.7303,1928.1935,2194.8601,0.9951
2017-03-09T00:00:00.0/2017-03-10T00:00:00.0,6318.5171,4347.5195,3146.0403,1201.4794,6621.0703,3742.1296,2671.7520,1070.3778,5166.6680,0.9944
2017-03-10T00:00:00.0/2017-03-11T00:00:00.0,6397.0845,4546.6191,3515.9817,1030.6376,7355.0854,2296.2141,517.7195,1781.2241,1006.8837,0.9993
2017-03-11T00:00:00.0/2017-03-12T00:00:00.0,6475.7520,4752.9956,4006.5825,746.4132,8550.2881,2224.8269,497.8962,1727.6017,1028.0304,0.9986
2017-03-12T00:00:00.0/2017-03-13T00:00:00.0,6554.5713,4753.3110,3945.6636,807.6476,8177.4204,2157.9973,385.5901,1774.1553,705.9846,0.9972
2017-03-13T00:00:00.0/2017-03-14T00:00:00.0,6633.4521,4667.7529,3591.7698,1075.9830,7327.5889,2524.9553,629.1950,1903.0631,1158.6016,0.9958
2017-03-14T00:00:00.0/2017-03-15T00:00:00.0,6712.3892,4775.4136,3747.9180,1027.4957,7642.6138,2186.5063,386.5370,1800.3026,744.4068,0.9937
2017-03-15T00:00:00.0/2017-03-16T00:00:00.0,6791.4199,4795.0752,3673.2637,1121.8116,7297.9102,4135.8960,2532.2415,1603.6543,4794.4902,0.9965
2017-03-16T00:00:00.0/2017-03-17T00:00:00.0,6870.4243,5047.3394,3984.2971,1063.0424,7983.5820,3618.1257,1556.6063,2061.8506,3018.6003,0.9951
2017-03-17T00:00:00.0/2017-03-18T00:00:00.0,6949.4609,5325.4692,4586.5835,738.8858,9479.1426,4934.4097,3685.1577,1249.2518,7103.8374,0.9937
2017-03-18T00:00:00.0/2017-03-19T00:00:00.0,7028.4370,4595.8384,2967.5134,1628.3248,5603.1772,1913.6511,241.6960,1674.6494,463.7448,0.9924
2017-03-19T00:00:00.0/2017-03-20T00:00:00.0,7107.3486,5359.7676,4593.3628,766.4047,9294.2100,3537.4783,1451.8834,2086.4500,2637.5569,1.0000
2017-03-20T00:00:00.0/2017-03-21T00:00:00.0,7186.2314,5203.1875,4198.4731,1004.7143,8541.1875,2022.8114,327.8260,1698.8828,642.7618,1.0000
2017-03-21T00:00:00.0/2017-03-22T00:00:00.0,7264.9688,5058.5342,3727.6306,1330.9034,7243.3105,3662.4424,1629.9524,2036.0562,2866.0857,0.9875
2017-03-22T00:00:00.0/2017-03-23T00:00:00.0,7343.6128,5412.3135,4566.4199,845.8936,8925.9766,4433.2852,2377.0962,2056.1887,4336.2168,0.9958
2017-03-23T00:00:00.0/2017-03-24T00:00:00.0,7422.0781,5243.3481,4042.1772,1201.1710,7535.4062,4579.3862,2923.8245,1655.5618,5205.8486,0.9931
2017-03-24T00:00:00.0/2017-03-25T00:00:00.0,7500.3579,5101.2642,3557.3181,1543.9460,6612.3276,4211.5479,2120.2134,2091.3347,3836.5662,0.9910
2017-03-25T00:00:00.0/2017-03-26T00:00:00.0,7578.4800,5377.8794,4070.3779,1307.5012,7759.4819,4280.0854,2553.8779,1726.2074,4729.6787,0.9882
2017-03-26T00:00:00.0/2017-03-27T00:00:00.0,7656.3403,5781.7617,4925.1104,856.6519,9370.3037,3909.5583,1695.8024,2215.7649,2954.8140,0.9917
2017-03-27T00:00:00.0/2017-03-28T00:00:00.0,7733.9775,5762.0083,4859.1680,902.8403,9419.3906,4108.4707,1747.2930,2361.1777,3774.3962,0.9903
2017-03-28T00:00:00.0/2017-03-29T00:00:00.0,7811.3218,5835.2266,4868.3345,966.8923,9382.5605,5614.0444,4661.2881,952.7568,8802.3037,0.9889
2017-03-29T00:00:00.0/2017-03-30T00:00:00.0,7888.3594,5940.5234,5111.9277,828.5961,9783.8311,5721.6323,4788.9121,932.7199,8884.3213,0.9979
2017-03-30T00:00:00.0/2017-03-31T00:00:00.0,7965.1099,5945.7710,5048.9443,896.8264,9467.1494,4891.0654,2609.3542,2281.7112,5011.9502,0.9965
2017-03-31T00:00:00.0/2017-04-01T00:00:00.0,8041.4893,5984.8535,5029.4419,955.4118,9486.3115,5585.6689,4247.3047,1338.3644,7815.6660,0.9951
2017-04-01T00:00:00.0/2017-04-02T00:00:00.0,8117.4849,6177.6982,5360.9814,816.7167,10187.6191,5864.2188,4711.1943,1153.0244,8315.1855,0.9931
2017-04-02T00:00:00.0/2017-04-03T00:00:00.0,8193.1396,6377.3638,5655.4834,721.8800,10678.7744,6118.6675,5058.9507,1059.7167,9152.4775,0.9903
2017-04-03T00:00:00.0/2017-04-04T00:00:00.0,8268.3184,6271.4312,5351.7402,919.6910,9908.5254,5993.6484,4945.6064,1048.0422,8727.5361,0.9889
2017-04-04T00:00:00.0/2017-04-05T00:00:00.0,8343.0947,6113.2754,4918.9707,1194.3046,8865.6172,3233.2361,831.0197,2402.2166,1671.0205,0.9868
2017-04-05T00:00:00.0/2017-04-06T00:00:00.0,8417.4639,6006.1016,4523.6323,1482.4692,7956.1025,3731.3748,1586.9585,2147.8032,2446.3574,0.9840
2017-04-06T00:00:00.0/2017-04-07T00:00:00.0,8491.3252,6026.0566,4432.8779,1593.1785,7948.9185,2659.8618,416.9928,2246.5574,725.4024,0.9979
2017-04-07T00:00:00.0/2017-04-08T00:00:00.0,8564.7207,6505.4741,5529.5332,975.9409,9947.3115,4213.1514,1660.5383,2561.0061,2871.8247,0.9965
2017-04-08T00:00:00.0/2017-04-09T00:00:00.0,8637.5889,6501.6167,5619.1479,882.4684,10057.6768,3294.9473,856.0247,2448.3269,1462.0640,0.9951
2017-04-09T00:00:00.0/2017-04-10T00:00:00.0,8709.9219,6618.0112,5733.5488,884.4620,10369.1172,6260.4341,4831.1841,1429.2502,8651.4092,0.9937
2017-04-10T00:00:00.0/2017-04-11T00:00:00.0,8781.7383,6594.3413,5546.5718,1047.7692,9944.1797,6341.9780,5271.5723,1070.4055,9096.6641,0.9924
2017-04-11T00:00:00.0/2017-04-12T00:00:00.0,8852.9707,6331.7549,4818.3574,1513.3972,8136.2715,4354.7593,2153.9624,2203.2878,3442.8420,0.9910
2017-04-12T00:00:00.0/2017-04-13T00:00:00.0,8923.6143,6760.5527,5796.7876,963.7651,10225.3174,5931.1426,4116.4458,1814.6968,6690.3940,0.9889
2017-04-13T00:00:00.0/2017-04-14T00:00:00.0,8993.6943,6389.8115,4877.6011,1512.2106,8154.2510,2591.4490,476.4523,2118.2297,695.8593,0.9861
2017-04-14T00:00:00.0/2017-04-15T00:00:00.0,9063.1094,6745.1543,5523.1553,1221.9987,9465.5918,3901.4072,1330.2776,2571.1296,2536.2488,0.9847
2017-04-15T00:00:00.0/2017-04-16T00:00:00.0,9131.9219,6619.7075,5206.5879,1413.1196,8862.5771,4578.2036,2253.5603,2324.6433,4030.5598,0.9931
2017-04-16T00:00:00.0/2017-04-17T00:00:00.0,9200.1240,6516.2148,4882.2075,1634.0074,8188.8867,3065.2878,841.2310,2224.9609,1338.0312,0.9910
2017-04-17T00:00:00.0/2017-04-18T00:00:00.0,9267.6328,7015.2173,5939.1499,1076.0671,10218.5742,5762.3872,2909.0906,2853.2969,4833.6562,0.9937
2017-04-18T00:00:00.0/2017-04-19T00:00:00.0,9334.4551,6932.1665,5681.1401,1251.0264,9557.5439,5524.1562,3524.6018,1999.5547,5882.0825,0.9924
2017-04-19T00:00:00.0/2017-04-20T00:00:00.0,9400.5898,6998.4829,5763.3486,1235.1343,9924.9092,1972.4099,128.6243,1861.8387,209.3234,0.9917
2017-04-20T00:00:00.0/2017-04-21T00:00:00.0,9466.0215,7207.4521,6320.6646,886.7872,10737.4678,2211.2126,186.8708,2041.9647,316.3409,0.9799
2017-04-21T00:00:00.0/2017-04-22T00:00:00.0,9530.7158,7173.4336,5925.4766,1247.9570,10003.3887,4355.5483,1655.9127,2700.4556,2884.4734,0.9889
2017-04-22T00:00:00.0/2017-04-23T00:00:00.0,9594.7041,7019.8911,5455.1274,1564.7637,9148.5166,3671.5542,858.8867,2818.2134,1202.1151,0.9875
2017-04-23T00:00:00.0/2017-04-24T00:00:00.0,9657.8672,7261.6006,5937.9028,1323.6976,9848.9541,5544.3301,2797.0337,2747.2964,4419.5557,0.9861
2017-04-24T00:00:00.0/2017-04-25T00:00:00.0,9720.2871,7312.8413,6129.1299,1183.7114,10063.5498,4848.2954,1858.4604,2992.5212,2789.5715,0.9840
2017-04-25T00:00:00.0/2017-04-26T00:00:00.0,9781.9521,7147.4219,5679.3193,1468.1027,9396.1016,5795.2290,2935.5811,2860.7871,4739.8618,0.9007
2017-04-26T00:00:00.0/2017-04-27T00:00:00.0,9842.7363,7328.2251,6048.2998,1279.9252,9943.9580,6399.0527,3754.1616,2644.9614,5894.9888,0.9903
2017-04-27T00:00:00.0/2017-04-28T00:00:00.0,9902.7354,7032.1030,5171.7520,1860.3511,8349.9287,5755.8037,3079.4844,2676.3191,4675.5767,0.9924
2017-04-28T00:00:00.0/2017-04-29T00:00:00.0,9961.9297,6655.5317,4197.4517,2458.0798,6541.7520,5023.0337,1864.7051,3160.8806,2829.1052,0.9493
2017-04-29T00:00:00.0/2017-04-30T00:00:00.0,10020.2031,5978.7573,2774.3262,3204.4309,4135.0537,3545.5767,745.9237,2799.6545,1148.0736,0.9903
2017-04-30T00:00:00.0/2017-05-01T00:00:00.0,10077.6387,7325.8726,5750.1265,1575.7462,9266.0195,3402.1284,926.2613,2477.0867,1554.1320,0.9889
2017-05-01T00:00:00.0/2017-05-02T00:00:00.0,10134.2178,7081.3018,5084.0532,1997.2487,7963.4453,3726.8010,823.4500,2911.3560,1271.0941,0.9875
2017-05-02T00:00:00.0/2017-05-03T00:00:00.0,10189.8545,6869.2363,4516.0039,2353.2324,6799.0586,5993.0508,3564.4875,2430.3647,4973.3540,0.9868
2017-05-03T00:00:00.0/2017-05-04T00:00:00.0,10244.5938,7125.3281,5028.9736,2096.3545,7697.2637,5877.5708,2774.0581,3103.7522,4152.2925,0.9854
2017-05-04T00:00:00.0/2017-05-05T00:00:00.0,10298.4277,7247.3452,5209.6084,2037.7372,8203.6816,4655.6211,1564.6136,3091.1851,2349.1030,0.9840
2017-05-05T00:00:00.0/2017-05-06T00:00:00.0,10351.3164,7329.1528,5412.4248,1916.7278,8451.7207,4505.6279,1458.1578,3048.9146,2194.3386,0.9924
2017-05-06T00:00:00.0/2017-05-07T00:00:00.0,10403.2334,7400.9014,5504.3501,1896.5515,8527.8301,6349.4326,4345.6440,2003.7885,6340.8682,0.9910
2017-05-07T00:00:00.0/2017-05-08T00:00:00.0,10454.2100,7338.0742,5228.8848,2109.1895,7997.6724,5085.6743,1739.2065,3347.2261,2627.6182,0.9889
2017-05-08T00:00:00.0/2017-05-09T00:00:00.0,10504.2354,7319.9790,5139.1646,2180.8145,8060.3721,4966.0776,1746.1617,3223.8191,2525.3716,0.9910
2017-05-09T00:00:00.0/2017-05-10T00:00:00.0,10553.2393,7905.0737,6704.3110,1200.7628,10642.2637,5908.2368,2590.7681,3317.5276,4182.2031,0.9854
2017-05-10T00:00:00.0/2017-05-11T00:00:00.0,10601.2744,8147.9951,6989.9995,1157.9957,11222.1836,7287.8311,4999.7007,2292.1699,7107.5146,0.9889
2017-05-11T00:00:00.0/2017-05-12T00:00:00.0,10648.3193,8080.6733,6905.9253,1174.7480,11060.8242,7640.5581,6084.7124,1555.8479,9092.5439,0.9882
2017-05-12T00:00:00.0/2017-05-13T00:00:00.0,10694.3184,6757.5488,3796.4734,2961.0754,5508.0508,2567.5454,380.1020,2191.9478,573.2117,0.9875
2017-05-13T00:00:00.0/2017-05-14T00:00:00.0,10739.2871,7383.7490,5024.1436,2359.6057,7869.6196,2408.7856,295.2400,2114.9246,545.2602,0.9785
2017-05-14T00:00:00.0/2017-05-15T00:00:00.0,10783.2568,7922.9287,6531.3208,1391.6080,10316.0625,5350.3198,2567.6831,2786.7537,3745.0115,0.9854
2017-05-15T00:00:00.0/2017-05-16T00:00:00.0,10826.1826,8085.2031,6721.1504,1364.0527,10524.1025,6352.1592,3227.0286,3125.3501,4910.5000,0.9847
2017-05-16T00:00:00.0/2017-05-17T00:00:00.0,10868.0273,7717.7217,5669.5889,2048.1331,8727.6289,6445.5723,3289.2639,3156.3083,4731.7192,0.9833
2017-05-17T00:00:00.0/2017-05-18T00:00:00.0,10908.8047,8086.1138,6689.6440,1396.4694,10425.1611,7636.4282,5946.6064,1689.8295,9141.7861,0.9937
2017-05-18T00:00:00.0/2017-05-19T00:00:00.0,10948.5049,8160.8452,6874.3164,1286.5287,10798.5498,6480.4424,3648.5879,2832.3293,5552.1719,0.9931
2017-05-19T00:00:00.0/2017-05-20T00:00:00.0,10987.1182,7943.3340,6385.7695,1557.5646,9978.6660,7401.8340,5686.0703,1715.8988,8661.0654,0.9924
2017-05-20T00:00:00.0/2017-05-21T00:00:00.0,11024.6367,7945.2744,6246.6284,1698.6462,9652.7070,7102.6772,4659.2388,2443.8315,6817.4731,0.9882
2017-05-21T00:00:00.0/2017-05-22T00:00:00.0,11061.0801,8203.0264,6777.2886,1425.7383,10422.0479,6627.3018,4052.0371,2578.2485,5915.7095,0.9868
2017-05-22T00:00:00.0/2017-05-23T00:00:00.0,11096.3838,8372.3359,7264.3228,1108.0131,11419.2861,7027.7759,4152.0947,2882.3308,6233.8130,0.9903
2017-05-23T00:00:00.0/2017-05-24T00:00:00.0,11130.5625,8245.1396,6772.6899,1472.4496,10513.8516,6500.5488,3510.8918,2989.6636,5065.4312,0.9896
2017-05-24T00:00:00.0/2017-05-25T00:00:00.0,11163.6055,7723.0522,5447.5371,2275.5151,8208.6582,4870.4312,1649.3428,3221.4014,2157.6865,0.9785
2017-05-25T00:00:00.0/2017-05-26T00:00:00.0,11195.5029,8026.3911,6334.8906,1691.5007,9501.2217,3238.1187,473.9182,2769.7065,760.8710,0.9882
2017-05-26T00:00:00.0/2017-05-27T00:00:00.0,11226.2471,8099.1045,6506.4023,1592.7023,9834.6484,4776.5186,1750.9224,3036.7820,2354.2629,0.9875
2017-05-27T00:00:00.0/2017-05-28T00:00:00.0,11255.8252,8169.1484,6545.8623,1623.2863,9998.1650,7200.4336,4530.3184,2670.2102,6797.4487,0.9868
2017-05-28T00:00:00.0/2017-05-29T00:00:00.0,11284.2305,8153.6475,6511.0376,1642.6096,9994.7637,7654.6709,5977.5449,1677.1257,9127.3711,0.9861
2017-05-29T00:00:00.0/2017-05-30T00:00:00.0,11311.4355,8301.6299,6795.2681,1506.3617,10537.2090,7386.0464,4735.6289,2650.4175,7067.3315,0.9861
2017-05-30T00:00:00.0/2017-05-31T00:00:00.0,11337.4814,8266.9766,6739.3477,1527.6292,10365.3018,7575.4014,5329.5371,2245.9133,7974.2622,0.9847
2017-05-31T00:00:00.0/2017-06-01T00:00:00.0,11362.3291,7919.1567,5878.6489,2040.5076,8755.1318,3813.2646,1487.3973,2329.7742,2600.7087,0.9847
2017-06-01T00:00:00.0/2017-06-02T00:00:00.0,11385.9521,7901.6196,5706.5811,2195.0383,8537.3115,6178.8027,2751.3516,3427.6272,4013.9619,0.9833
2017-06-02T00:00:00.0/2017-06-03T00:00:00.0,11408.3936,8347.7139,6763.3701,1584.3438,10436.7773,7899.3540,6415.0845,1484.4525,9664.7041,0.9812
2017-06-03T00:00:00.0/2017-06-04T00:00:00.0,11429.5713,8583.6094,7312.4648,1271.1448,11325.5234,8228.1240,6825.5161,1402.6084,10373.8945,0.9944
2017-06-04T00:00:00.0/2017-06-05T00:00:00.0,11449.5898,8316.9238,6582.7876,1734.1356,10017.3242,7553.1509,5227.4746,2326.0344,7801.2573,0.9937
2017-06-05T00:00:00.0/2017-06-06T00:00:00.0,11468.3535,7995.2158,5833.4712,2161.7446,8595.5781,5034.8789,1865.2800,3170.8428,2806.2788,0.9896
2017-06-06T00:00:00.0/2017-06-07T00:00:00.0,11485.9141,8107.1426,6118.7422,1988.4003,9062.3145,6680.8809,3233.3823,3447.4985,4789.8867,0.9931
2017-06-07T00:00:00.0/2017-06-08T00:00:00.0,11502.1934,7834.2920,5250.7471,2583.5449,7669.0059,4406.6035,1340.3638,3076.2957,1643.6737,0.9882
2017-06-08T00:00:00.0/2017-06-09T00:00:00.0,11517.2627,8172.5654,6226.8325,1945.7327,9237.5156,2911.8445,332.3463,2585.5264,507.8748,0.9931
2017-06-09T00:00:00.0/2017-06-10T00:00:00.0,11531.1201,8487.1377,6811.7666,1675.3716,10532.7939,8087.6821,6557.1211,1530.5608,10017.1797,0.9924
2017-06-10T00:00:00.0/2017-06-11T00:00:00.0,11543.6826,8258.2432,6754.1196,1504.1232,10200.6045,7140.7495,4355.4077,2785.3416,6537.8271,0.9924
2017-06-11T00:00:00.0/2017-06-12T00:00:00.0,11555.0293,8229.8389,6517.4521,1712.3865,9689.2354,7496.3564,5174.2778,2322.0864,7432.4185,0.9924
2017-06-12T00:00:00.0/2017-06-13T00:00:00.0,11565.0889,8293.3740,6626.8975,1666.4767,9876.8691,6838.9644,4209.9556,2629.0620,6176.7515,0.9819
2017-06-13T00:00:00.0/2017-06-14T00:00:00.0,11573.9375,8295.6465,6513.2319,1782.4146,9745.8574,7110.4038,4389.5869,2721.7871,6725.5967,0.9924
2017-06-14T00:00:00.0/2017-06-15T00:00:00.0,11581.5215,8453.4688,6784.2241,1669.2441,10180.2812,7396.1660,4684.9419,2711.5015,7293.4160,0.9917
2017-06-15T00:00:00.0/2017-06-16T00:00:00.0,11587.8672,8544.4307,7040.7837,1503.6475,10676.1377,8110.4268,6594.7515,1515.6862,9703.5381,0.9917
2017-06-16T00:00:00.0/2017-06-17T00:00:00.0,11592.9189,8465.6689,6869.0093,1596.6598,10375.3076,7458.0444,4860.4727,2597.5803,7049.6719,0.9917
2017-06-17T00:00:00.0/2017-06-18T00:00:00.0,11596.7441,8328.9600,6476.2881,1852.6720,9685.5537,4831.3667,1475.7715,3356.1992,2058.0896,0.9917
2017-06-18T00:00:00.0/2017-06-19T00:00:00.0,11599.2607,8479.6855,7153.8135,1325.8717,10716.8271,4025.2256,1088.1368,2939.9563,1641.0267,0.9924
2017-06-19T00:00:00.0/2017-06-20T00:00:00.0,11600.5420,8528.5156,7049.1226,1479.3934,10857.6445,7804.4600,5607.0977,2197.3623,8208.1699,0.9924
2017-06-20T00:00:00.0/2017-06-21T00:00:00.0,11600.5957,8589.6709,7164.3096,1425.3613,10869.6836,8211.6787,6809.2329,1402.4459,10158.1816,0.9924
2017-06-21T00:00:00.0/2017-06-22T00:00:00.0,11599.3672,8193.3994,6226.0522,1967.3477,9130.4346,6978.0049,4401.7603,2576.3518,6260.9214,0.9924
2017-06-22T00:00:00.0/2017-06-23T00:00:00.0,11596.8779,8240.5830,6305.4580,1935.1245,9348.2559,7345.1958,4680.9453,2664.4800,6948.1445,0.9819
2017-06-23T00:00:00.0/2017-06-24T00:00:00.0,11593.1045,7821.5869,5304.5229,2517.0640,7706.7993,5467.2188,2281.3010,3185.9272,3733.0225,0.9931
2017-06-24T00:00:00.0/2017-06-25T00:00:00.0,11588.1143,8203.8340,6280.5464,1923.2877,9491.4629,7225.1821,4661.1504,2564.0339,6593.7495,0.9931
2017-06-25T00:00:00.0/2017-06-26T00:00:00.0,11581.8691,7871.7847,5447.1343,2424.6504,8022.9727,6561.3271,3402.7053,3158.6221,5376.2383,0.9931
2017-06-26T00:00:00.0/2017-06-27T00:00:00.0,11574.3486,8060.6138,5832.7632,2227.8508,8959.4297,5223.4893,1854.0511,3372.0310,2626.2385,0.9937
2017-06-27T00:00:00.0/2017-06-28T00:00:00.0,11565.6211,8451.2324,6980.0259,1471.2061,10462.4590,8014.9844,6581.9424,1433.2035,9717.6270,0.9937
2017-06-28T00:00:00.0/2017-06-29T00:00:00.0,11555.6455,8528.4082,7155.7158,1372.6923,10924.4336,8122.2529,6687.5190,1434.7336,10058.8457,0.9937
2017-06-29T00:00:00.0/2017-06-30T00:00:00.0,11544.4199,7979.8130,5579.5640,2400.2490,8409.8789,6596.7427,4193.3643,2403.8564,6413.6313,0.9944
2017-06-30T00:00:00.0/2017-07-01T00:00:00.0,11531.9873,8477.6650,6994.4092,1483.2561,10689.6445,7775.5737,5553.3691,2222.2048,8810.0771,0.9944
2017-07-01T00:00:00.0/2017-07-02T00:00:00.0,11518.3076,7929.1040,5395.5381,2533.5657,8153.4863,5753.8794,2516.2334,3237.6460,3796.4741,0.9951
2017-07-02T00:00:00.0/2017-07-03T00:00:00.0,11503.3721,8592.5010,7270.0386,1322.4625,11101.4512,7392.6914,4439.7290,2953.1497,6781.0986,0.9958
2017-07-03T00:00:00.0/2017-07-04T00:00:00.0,11487.2930,8059.4204,6074.8867,1984.5336,9019.4805,3551.7341,533.5213,3024.7097,712.5871,0.9958
2017-07-04T00:00:00.0/2017-07-05T00:00:00.0,11469.9785,8616.1436,7247.3389,1368.8042,11200.5000,8285.4717,6926.6152,1358.8571,10514.6133,0.9965
2017-07-05T00:00:00.0/2017-07-06T00:00:00.0,11451.4521,8068.1401,6005.1147,2063.0251,9041.9141,5769.8496,2329.1328,3440.7175,3784.6292,0.9972
2017-07-06T00:00:00.0/2017-07-07T00:00:00.0,11431.7520,8187.4585,6396.4800,1790.9786,9686.2949,4513.7153,1989.8247,2524.2607,3398.8591,0.9972
2017-07-07T00:00:00.0/2017-07-08T00:00:00.0,11410.8604,8198.5645,6401.6055,1796.9585,9494.7930,7261.0244,5166.7515,2095.0093,7261.5171,0.9979
2017-07-08T00:00:00.0/2017-07-09T00:00:00.0,11388.7646,7914.4912,5754.3530,2160.1384,8510.9463,6597.3740,3616.1685,2981.3679,4845.9517,0.9986
2017-07-09T00:00:00.0/2017-07-10T00:00:00.0,11365.5205,8289.4922,6698.1235,1591.3684,10203.2363,7879.6343,6403.3877,1476.2469,9683.4961,0.9993
2017-07-10T00:00:00.0/2017-07-11T00:00:00.0,11341.1201,8025.0947,6102.2031,1922.8917,9256.7021,7266.7378,5187.1812,2079.5569,7450.9028,0.9993
2017-07-11T00:00:00.0/2017-07-12T00:00:00.0,11315.5342,7947.2109,5990.3081,1956.9028,8874.1172,6676.3164,4093.1777,2583.3157,6021.7549,0.9937
2017-07-12T00:00:00.0/2017-07-13T00:00:00.0,11288.8398,7876.4990,5690.6177,2185.8813,8725.3799,4341.0337,1957.6732,2386.5325,3585.0171,1.0000
2017-07-13T00:00:00.0/2017-07-14T00:00:00.0,11260.9727,8213.1934,6752.7651,1460.4281,10199.4082,6933.3120,4797.2437,2136.0684,7062.6938,1.0000
2017-07-14T00:00:00.0/2017-07-15T00:00:00.0,11231.9707,8564.3076,7340.6587,1223.6492,11466.1357,7951.5039,5904.4917,2047.0117,8490.3936,0.9917
2017-07-15T00:00:00.0/2017-07-16T00:00:00.0,11201.8828,8106.1079,6305.8462,1800.2617,9495.1172,6706.1201,3650.6733,3055.8022,4994.4507,0.9875
2017-07-16T00:00:00.0/2017-07-17T00:00:00.0,11170.6553,8081.4556,6170.0728,1911.3827,9413.8525,6191.2969,2803.3242,3387.9729,4503.2769,0.9889
2017-07-17T00:00:00.0/2017-07-18T00:00:00.0,11138.3232,8448.3770,7316.8545,1131.5226,11503.7734,8152.7822,6873.8091,1278.9736,10556.0908,0.9799
2017-07-18T00:00:00.0/2017-07-19T00:00:00.0,11104.8975,8281.1602,7035.8140,1245.3456,11001.5000,7931.4683,6644.2959,1287.1721,10203.8398,0.9917
2017-07-19T00:00:00.0/2017-07-20T00:00:00.0,11070.3887,8213.7256,6939.4238,1274.3018,10734.8135,7309.7788,5438.0703,1871.7085,8014.4517,0.9951
2017-07-20T00:00:00.0/2017-07-21T00:00:00.0,11034.8076,7757.3442,5798.0625,1959.2820,8677.8623,6738.8882,4337.9702,2400.9177,6627.9590,0.9944
2017-07-21T00:00:00.0/2017-07-22T00:00:00.0,10998.1660,7681.4082,5687.6011,1993.8070,8454.2461,5955.1660,3512.0603,2443.1060,5564.0317,0.9854
2017-07-22T00:00:00.0/2017-07-23T00:00:00.0,10960.4746,7685.8315,5734.9189,1950.9124,8576.1826,6762.2866,5116.4526,1655.8585,7228.6675,0.9972
2017-07-23T00:00:00.0/2017-07-24T00:00:00.0,10921.7441,7673.1167,5740.2881,1932.8282,8754.6992,5932.5952,3749.3748,2185.3950,5709.8799,0.9979
2017-07-24T00:00:00.0/2017-07-25T00:00:00.0,10881.9854,7334.6196,4938.7090,2395.9109,7339.4224,5213.8755,2978.0093,2236.0552,4872.3701,0.9986
2017-07-25T00:00:00.0/2017-07-26T00:00:00.0,10841.2109,7270.1831,4706.1362,2564.0469,7254.0854,3992.9412,1540.7960,2454.6152,2167.0742,0.9993
2017-07-26T00:00:00.0/2017-07-27T00:00:00.0,10799.4092,7844.5020,6416.5151,1427.9867,10061.4570,4706.9951,1422.1659,3285.1387,2341.3418,0.9896
